doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,clientName,clientType
10.6084/m9.figshare.26991619,figshare.ars,2024,Text,"Additional file 9 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:38Z,2024-09-11T13:30:49Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991619.v1,figshare.ars,2024,Text,"Additional file 9 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:39Z,2024-09-11T13:30:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991622,figshare.ars,2024,Text,"Additional file 10 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:39Z,2024-09-11T13:30:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991622.v1,figshare.ars,2024,Text,"Additional file 10 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:39Z,2024-09-11T13:30:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991625,figshare.ars,2024,Text,"Additional file 11 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:40Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991625.v1,figshare.ars,2024,Text,"Additional file 11 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:40Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991628,figshare.ars,2024,Text,"Additional file 12 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:41Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991628.v1,figshare.ars,2024,Text,"Additional file 12 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:41Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991631,figshare.ars,2024,Text,"Additional file 13 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:42Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991631.v1,figshare.ars,2024,Text,"Additional file 13 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:42Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7033018,figshare.ars,2024,Collection,"A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:45Z,2024-09-11T13:30:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7033018.v1,figshare.ars,2024,Collection,"A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:45Z,2024-09-11T13:30:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5281/zenodo.13799305,cern.zenodo,2024,Dataset,Pan-European dataset of subsurface temperature isolines at 1000 m and 2000 m depth,SAPHEA (101075510),0,1,0,0,1,2024-09-27T08:27:44Z,2024-09-27T11:12:17Z,1,1,,,,Zenodo,repository
10.5281/zenodo.13799306,cern.zenodo,2024,Dataset,Pan-European dataset of subsurface temperature isolines at 1000 m and 2000 m depth,SAPHEA (101075510),0,1,0,1,0,2024-09-27T08:27:44Z,2024-09-27T11:12:16Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14054375,cern.zenodo,2024,Other,RES4CITY Case Study:  Sustainable Bioenergy and Side Bio-products Production on Coastal Urban Areas (Full version),Zenodo,0,1,1,0,1,2024-11-08T09:01:26Z,2024-11-08T09:01:27Z,1,,,,,Zenodo,repository
10.5281/zenodo.14054376,cern.zenodo,2024,Other,RES4CITY Case Study:  Sustainable Bioenergy and Side Bio-products Production on Coastal Urban Areas (Full version),Zenodo,0,1,1,1,0,2024-11-08T09:01:26Z,2024-11-08T09:01:27Z,1,,,,,Zenodo,repository
10.5281/zenodo.14055639,cern.zenodo,2024,Other,RES4CITY Case Study: Sustainable Bioenergy and Side Bio-products Production on Coastal Urban Areas (Short version),Zenodo,0,1,0,0,1,2024-11-08T12:22:20Z,2024-11-08T12:22:21Z,1,,,,,Zenodo,repository
10.5281/zenodo.14055640,cern.zenodo,2024,Other,RES4CITY Case Study: Sustainable Bioenergy and Side Bio-products Production on Coastal Urban Areas (Short version),Zenodo,0,1,0,1,0,2024-11-08T12:22:20Z,2024-11-08T12:22:21Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.27641265,figshare.ars,2024,Text,Additional file 1 of Health promoting resources and lifestyle factors among higher education students in healthcare and social work programmes: a survey with a longitudinal multicentre design,figshare,0,1,0,1,0,2024-11-09T04:29:49Z,2024-11-09T04:29:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.27641265.v1,figshare.ars,2024,Text,Additional file 1 of Health promoting resources and lifestyle factors among higher education students in healthcare and social work programmes: a survey with a longitudinal multicentre design,figshare,0,1,0,1,0,2024-11-09T04:29:49Z,2024-11-09T04:29:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7531914,figshare.ars,2024,Collection,Health promoting resources and lifestyle factors among higher education students in healthcare and social work programmes: a survey with a longitudinal multicentre design,figshare,0,1,0,1,0,2024-11-09T04:29:49Z,2024-11-09T04:29:50Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7531914.v1,figshare.ars,2024,Collection,Health promoting resources and lifestyle factors among higher education students in healthcare and social work programmes: a survey with a longitudinal multicentre design,figshare,0,1,0,1,0,2024-11-09T04:29:49Z,2024-11-09T04:29:51Z,1,1,OPEN,,,figshare Academic Research System,repository
10.13140/rg.2.2.21134.68164,rg.rg,2011,Text,"OSPF Multi-Area With Virtual Links, EIGRP Redistribution",Halmstad University,1,0,0,1,0,2024-12-08T15:50:23Z,2024-12-08T15:50:24Z,1,,,,,ResearchGate,repository
10.13140/rg.2.2.34556.45446,rg.rg,2011,Text,QOS For Multimedia Applications with Emphasize on Video Conferencing,Halmstad University,1,0,0,1,0,2024-12-08T15:52:05Z,2024-12-08T15:52:05Z,1,,,,,ResearchGate,repository
10.5281/zenodo.14526321,cern.zenodo,2024,Text,Progress report on borderlanders' perceptions of European societies,Zenodo,0,1,0,0,1,2024-12-19T13:56:45Z,2024-12-19T13:56:46Z,1,,,,,Zenodo,repository
10.5281/zenodo.14526322,cern.zenodo,2024,Text,Progress report on borderlanders' perceptions of European societies,Zenodo,0,1,0,1,0,2024-12-19T13:56:45Z,2024-12-19T13:56:46Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.c.7593786,figshare.ars,2024,Collection,Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:53:45Z,2024-12-20T04:53:46Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068840,figshare.ars,2024,Text,Additional file 1 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:57:56Z,2024-12-20T05:14:15Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068840.v1,figshare.ars,2024,Text,Additional file 1 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:57:56Z,2024-12-20T04:58:26Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068843,figshare.ars,2024,Text,Additional file 2 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:57:57Z,2024-12-20T05:14:14Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068843.v1,figshare.ars,2024,Text,Additional file 2 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:57:58Z,2024-12-20T04:58:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068846,figshare.ars,2024,Text,Additional file 3 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:00Z,2024-12-20T04:58:28Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068846.v1,figshare.ars,2024,Text,Additional file 3 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:01Z,2024-12-20T04:58:02Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068849.v1,figshare.ars,2024,Text,Additional file 4 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:03Z,2024-12-20T04:58:29Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068852,figshare.ars,2024,Text,Additional file 5 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:04Z,2024-12-20T04:58:29Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068855,figshare.ars,2024,Text,Additional file 6 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:06Z,2024-12-20T04:58:07Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068855.v1,figshare.ars,2024,Text,Additional file 6 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:08Z,2024-12-20T04:58:35Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068858,figshare.ars,2024,Text,Additional file 7 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:08Z,2024-12-20T05:14:13Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068858.v1,figshare.ars,2024,Text,Additional file 7 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:09Z,2024-12-20T04:58:35Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068861,figshare.ars,2024,Text,Additional file 8 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:14Z,2024-12-20T04:58:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068861.v1,figshare.ars,2024,Text,Additional file 8 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:14Z,2024-12-20T04:58:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068864,figshare.ars,2024,Text,Additional file 9 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:14Z,2024-12-20T04:58:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068864.v1,figshare.ars,2024,Text,Additional file 9 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:15Z,2024-12-20T04:58:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068867.v1,figshare.ars,2024,Text,Additional file 10 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:18Z,2024-12-20T04:58:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068870,figshare.ars,2024,Text,Additional file 11 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:20Z,2024-12-20T04:58:21Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068870.v1,figshare.ars,2024,Text,Additional file 11 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:22Z,2024-12-20T04:58:39Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068873,figshare.ars,2024,Text,Additional file 12 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:25Z,2024-12-20T05:14:13Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7593786.v1,figshare.ars,2024,Collection,Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T04:58:47Z,2024-12-20T05:23:09Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068852.v1,figshare.ars,2024,Text,Additional file 5 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T05:13:51Z,2024-12-20T05:13:52Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068873.v1,figshare.ars,2024,Text,Additional file 12 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T05:13:51Z,2024-12-20T05:13:52Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068867,figshare.ars,2024,Text,Additional file 10 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T05:14:11Z,2024-12-20T05:14:13Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28068849,figshare.ars,2024,Text,Additional file 4 of Unpacking student engagement in higher education learning analytics: a systematic review,figshare,0,1,0,1,0,2024-12-20T05:14:12Z,2024-12-20T05:14:13Z,1,,,,,figshare Academic Research System,repository
10.5281/zenodo.14726641,cern.zenodo,2021,Dataset,Multi-aspect renewable energy forecasting,Zenodo,0,1,0,1,0,2025-01-23T15:40:06Z,2025-01-23T15:40:09Z,1,1,,,,Zenodo,repository
10.5281/zenodo.14726640,cern.zenodo,2021,Dataset,Multi-aspect renewable energy forecasting,Zenodo,0,1,0,0,1,2025-01-23T15:40:08Z,2025-01-23T15:40:09Z,1,1,,,,Zenodo,repository
10.7910/dvn/ppwafg,gdcc.harvard-dv,2025,Dataset,Tanzania and Surrounding Preprocessed Sentinel 2 Images,Harvard Dataverse,0,1,1,1,0,2025-02-06T15:47:16Z,2025-05-05T17:18:10Z,1,,,,,Harvard Dataverse,repository
10.6084/m9.figshare.28537921,figshare.ars,2025,Text,Additional file 1 of Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:09Z,2025-03-05T04:47:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28537921.v1,figshare.ars,2025,Text,Additional file 1 of Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:09Z,2025-03-05T04:47:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28537924,figshare.ars,2025,Text,Additional file 2 of Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:10Z,2025-03-05T04:47:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28537924.v1,figshare.ars,2025,Text,Additional file 2 of Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:10Z,2025-03-05T04:47:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28537927,figshare.ars,2025,Text,Additional file 3 of Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:11Z,2025-03-05T04:47:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28537927.v1,figshare.ars,2025,Text,Additional file 3 of Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:11Z,2025-03-05T04:47:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7704115,figshare.ars,2025,Collection,Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:12Z,2025-03-05T04:47:13Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7704115.v1,figshare.ars,2025,Collection,Objectively measured environmental factors in relation to school travel mode among adolescents: a decision tree analysis,figshare,0,1,0,1,0,2025-03-05T04:47:12Z,2025-03-05T04:47:13Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.28579493,figshare.ars,2025,Text,Additional file 1 of Next stop – mental health: a qualitative study of healthcare journeys from the perspective of young adults in Sweden,figshare,0,1,0,1,0,2025-03-12T04:33:56Z,2025-03-12T04:33:57Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28579493.v1,figshare.ars,2025,Text,Additional file 1 of Next stop – mental health: a qualitative study of healthcare journeys from the perspective of young adults in Sweden,figshare,0,1,0,1,0,2025-03-12T04:33:56Z,2025-03-12T04:33:57Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7715063,figshare.ars,2025,Collection,Next stop – mental health: a qualitative study of healthcare journeys from the perspective of young adults in Sweden,figshare,0,1,0,1,0,2025-03-12T04:33:57Z,2025-03-12T04:33:58Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7715063.v1,figshare.ars,2025,Collection,Next stop – mental health: a qualitative study of healthcare journeys from the perspective of young adults in Sweden,figshare,0,1,0,1,0,2025-03-12T04:33:57Z,2025-03-12T04:33:58Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.28594224,figshare.ars,2025,Text,Additional file 1 of Strategies for person-centredness at meeting places arranging group exercises for community-dwelling older persons– A focus group study from a stakeholder perspective,figshare,0,1,0,1,0,2025-03-14T04:42:35Z,2025-03-14T04:42:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28594224.v1,figshare.ars,2025,Text,Additional file 1 of Strategies for person-centredness at meeting places arranging group exercises for community-dwelling older persons– A focus group study from a stakeholder perspective,figshare,0,1,0,1,0,2025-03-14T04:42:35Z,2025-03-14T04:42:37Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7719291,figshare.ars,2025,Collection,Strategies for person-centredness at meeting places arranging group exercises for community-dwelling older persons– A focus group study from a stakeholder perspective,figshare,0,1,0,1,0,2025-03-14T04:42:35Z,2025-03-14T04:42:36Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7719291.v1,figshare.ars,2025,Collection,Strategies for person-centredness at meeting places arranging group exercises for community-dwelling older persons– A focus group study from a stakeholder perspective,figshare,0,1,0,1,0,2025-03-14T04:42:35Z,2025-03-14T04:42:36Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.28600451,figshare.ars,2025,Text,Additional file 1 of Person-centred care during treatment with nasal esketamine — a qualitative study,figshare,0,1,0,1,0,2025-03-15T04:33:23Z,2025-03-15T04:33:24Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28600451.v1,figshare.ars,2025,Text,Additional file 1 of Person-centred care during treatment with nasal esketamine — a qualitative study,figshare,0,1,0,1,0,2025-03-15T04:33:23Z,2025-03-15T04:33:24Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7720823,figshare.ars,2025,Collection,Person-centred care during treatment with nasal esketamine — a qualitative study,figshare,0,1,0,1,0,2025-03-15T04:33:24Z,2025-03-15T04:33:25Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7720823.v1,figshare.ars,2025,Collection,Person-centred care during treatment with nasal esketamine — a qualitative study,figshare,0,1,0,1,0,2025-03-15T04:33:24Z,2025-03-15T04:33:25Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5061/dryad.f7m0cfz42,dryad.dryad,2025,Dataset,Data for: Arthropod diversity in constructed wetlands is affected strongly by shoreline properties but only weakly by grazing,Dryad,0,1,0,1,0,2025-03-17T06:07:39Z,2025-07-23T12:33:56Z,1,1,,,,DRYAD,repository
10.5061/dryad.2280gb62c,dryad.dryad,2025,Dataset,"Data from: Hydrological dynamics, wetland morphology and vegetation structure determine riparian arthropod communities in constructed wetlands",Dryad,0,1,0,1,0,2025-03-18T05:55:30Z,2025-07-23T14:59:48Z,1,1,,,,DRYAD,repository
10.48448/6qac-pm24,undsci.oopmau,2025,Audiovisual,Taylor Series-Inspired Local Structure Fitting Network for Few-shot Point Cloud Semantic Segmentation,Underline Science Inc.,0,1,0,1,0,2025-03-24T15:42:58Z,2025-05-31T15:43:47Z,1,,,,,Underline Science Inc.,repository
10.6084/m9.figshare.28756850,figshare.ars,2025,Text,Additional file 1 of Associations between knee pain and knee-loading physical activities at work and leisure – a cross-sectional study based on accelerometer measurements,figshare,0,1,0,1,0,2025-04-09T03:29:24Z,2025-04-09T03:29:25Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.28756850.v1,figshare.ars,2025,Text,Additional file 1 of Associations between knee pain and knee-loading physical activities at work and leisure – a cross-sectional study based on accelerometer measurements,figshare,0,1,0,1,0,2025-04-09T03:29:24Z,2025-04-09T03:29:25Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7760624,figshare.ars,2025,Collection,Associations between knee pain and knee-loading physical activities at work and leisure – a cross-sectional study based on accelerometer measurements,figshare,0,1,0,1,0,2025-04-09T03:29:25Z,2025-04-09T03:29:26Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7760624.v1,figshare.ars,2025,Collection,Associations between knee pain and knee-loading physical activities at work and leisure – a cross-sectional study based on accelerometer measurements,figshare,0,1,0,1,0,2025-04-09T03:29:25Z,2025-04-09T03:29:26Z,1,1,OPEN,,,figshare Academic Research System,repository
10.5281/zenodo.15235055,cern.zenodo,2025,Dataset,Probabilistic Energy Profiler For Java,Zenodo,0,1,0,1,0,2025-04-24T09:19:00Z,2025-09-11T09:32:37Z,1,1,,,,Zenodo,repository
10.5281/zenodo.15235054,cern.zenodo,2020,Dataset,Probabilistic Energy Profiler For Java,Zenodo,0,1,0,0,1,2025-04-24T09:19:03Z,2025-09-11T09:32:37Z,1,1,,,,Zenodo,repository
10.5281/zenodo.15340570,cern.zenodo,2020,Dataset,Probabilistic Energy Profiler For Java,Zenodo,0,1,0,1,0,2025-05-05T07:26:09Z,2025-09-11T09:29:48Z,1,1,,,,Zenodo,repository
10.5281/zenodo.15532854,cern.zenodo,2025,Preprint,Bayesian Phylogenetic Survival Models of Regime‐Type Longevity:  Confronting Galton's Problem in Comparative Politics (v.1.1),Zenodo,0,1,0,0,1,2025-05-28T07:23:42Z,2025-06-19T03:52:09Z,1,,,,,Zenodo,repository
10.5281/zenodo.15532855,cern.zenodo,2025,Preprint,Bayesian Phylogenetic Survival Models of Regime‐Type Longevity:  Confronting Galton's Problem in Comparative Politics,Zenodo,0,1,0,1,0,2025-05-28T07:23:42Z,2025-05-28T07:23:43Z,1,,,,,Zenodo,repository
10.5281/zenodo.15533774,cern.zenodo,2025,Dataset,Data file Exploring the Relationship Between Well-Being and Match Playing Time in U17 players,Zenodo,0,1,0,0,1,2025-05-28T08:57:23Z,2025-06-09T08:02:05Z,1,,,,,Zenodo,repository
10.5281/zenodo.15600508,cern.zenodo,2025,Text,D1.1 – Knowledge Base of Last-mile Solutions and GREEN-LOG requirements specification,Zenodo,0,1,0,0,1,2025-06-05T11:16:12Z,2025-06-19T16:28:58Z,1,,,,,Zenodo,repository
10.5281/zenodo.15600509,cern.zenodo,2025,Text,D1.1 – Knowledge Base of Last-mile Solutions and GREEN-LOG requirements specification,Zenodo,0,1,0,1,0,2025-06-05T11:16:12Z,2025-06-19T16:28:58Z,1,,,,,Zenodo,repository
10.5281/zenodo.15622019,cern.zenodo,2025,Dataset,Data file Exploring the Relationship Between Well-Being and Match Playing Time in U17 players,Zenodo,0,1,0,1,0,2025-06-09T08:02:04Z,2025-06-09T08:02:05Z,1,,,,,Zenodo,repository
10.5061/dryad.12jm63z8r,dryad.dryad,2025,Dataset,"Data from: Nematode mind: Exploring the role of the RNAi pathway in learning, memory and beyond",Dryad,0,1,0,1,0,2025-06-12T12:27:06Z,2025-07-23T17:23:35Z,1,,,,,DRYAD,repository
10.5281/zenodo.15656526,cern.zenodo,2024,Text,Report on the results of the media analysis,Zenodo,0,1,0,0,0,2025-06-16T07:51:40Z,2025-06-16T08:03:34Z,1,,,,,Zenodo,repository
10.5281/zenodo.15656527,cern.zenodo,2024,Text,Report on the results of the media analysis,Zenodo,0,1,0,1,0,2025-06-16T07:51:40Z,2025-06-16T08:03:34Z,1,,,,,Zenodo,repository
10.24377/dteij.article2426,bl.ljmu,2024,JournalArticle,Empowering Student Teachers to teach Technology with a sustainability edge: Crucial aspects to address in Teacher Education,Design and Technology Education: An International Journal,0,1,0,1,0,2025-06-16T15:03:07Z,2025-06-16T15:03:08Z,1,,,,,Liverpool John Moores University,repository
10.5281/zenodo.15694582,cern.zenodo,2025,Preprint,Bayesian Phylogenetic Survival Models of Regime‐Type Longevity:  Confronting Galton's Problem in Comparative Politics (v.1.1),Zenodo,0,1,0,1,0,2025-06-19T03:52:09Z,2025-06-19T03:52:09Z,1,,,,,Zenodo,repository
10.5281/zenodo.15699866,cern.zenodo,2025,Text,D1.6 - GREEN-LOG requirements specification v2,Zenodo,0,1,0,0,0,2025-06-19T16:01:18Z,2025-06-19T16:40:31Z,1,,,,,Zenodo,repository
10.5281/zenodo.15699867,cern.zenodo,2025,Text,D1.6 - GREEN-LOG requirements specification v2,Zenodo,0,1,0,1,0,2025-06-19T16:01:18Z,2025-06-19T16:40:31Z,1,,,,,Zenodo,repository
10.5281/zenodo.15700116,cern.zenodo,2025,Text,D5.6 - Data Management Plan V2,Zenodo,0,0,1,0,1,2025-06-19T17:10:20Z,2025-08-19T09:06:49Z,1,,,,,Zenodo,repository
10.5281/zenodo.15700117,cern.zenodo,2025,Text,D5.6 - Data Management Plan V2,Zenodo,0,0,1,1,0,2025-06-19T17:10:20Z,2025-08-19T09:06:48Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.29368308,figshare.ars,2025,Text,Additional file 1 of Navigating artificial intelligence in home healthcare: challenges and opportunities in nursing wound care,figshare,0,1,0,1,0,2025-06-20T03:24:30Z,2025-06-20T03:24:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.29368308.v1,figshare.ars,2025,Text,Additional file 1 of Navigating artificial intelligence in home healthcare: challenges and opportunities in nursing wound care,figshare,0,1,0,1,0,2025-06-20T03:24:30Z,2025-06-20T03:24:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.29368311,figshare.ars,2025,Text,Additional file 2 of Navigating artificial intelligence in home healthcare: challenges and opportunities in nursing wound care,figshare,0,1,0,1,0,2025-06-20T03:24:31Z,2025-06-20T03:24:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.29368311.v1,figshare.ars,2025,Text,Additional file 2 of Navigating artificial intelligence in home healthcare: challenges and opportunities in nursing wound care,figshare,0,1,0,1,0,2025-06-20T03:24:31Z,2025-06-20T03:24:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7885149,figshare.ars,2025,Collection,Navigating artificial intelligence in home healthcare: challenges and opportunities in nursing wound care,figshare,0,1,0,1,0,2025-06-20T03:24:32Z,2025-06-20T03:24:33Z,1,,,,,figshare Academic Research System,repository
