doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,referencedByDOI
10.6084/m9.figshare.23731000,figshare.ars,2023,Text,Additional file 1 of Alzheimer’s disease-associated complement gene variants influence plasma complement protein levels,figshare,0,1,0,1,0,2023-07-22T03:22:11Z,2024-02-12T10:42:06Z,1,,,,,14,
10.6084/m9.figshare.23731000.v1,figshare.ars,2023,Text,Additional file 1 of Alzheimer’s disease-associated complement gene variants influence plasma complement protein levels,figshare,0,1,0,1,0,2023-07-22T03:22:11Z,2024-02-12T10:41:56Z,1,,,,,14,
10.5281/zenodo.8176585,cern.zenodo,2023,Dataset,"Climate Record of Wintertime Wave-Affected Marginal Ice Zones in the Atlantic Arctic based on CryoSat-2,2010-2022",Zenodo,0,1,0,1,0,2023-07-24T07:10:17Z,2025-01-24T08:55:21Z,1,1,OPEN,7,90,15,
10.5281/zenodo.8185949,cern.zenodo,2023,Software,nf-core/raredisease: 1.1.1 - Abu (patch),Zenodo,0,1,0,1,0,2023-07-26T08:57:12Z,2025-05-22T11:05:21Z,1,,,,,5,
10.7804/cses.module5.2023-07-25,gesis.gesis,2023,Dataset,CSES Module 5 Full Release,GESIS,0,0,1,1,0,2023-07-26T10:55:02Z,2025-01-14T00:30:04Z,1,1,RESTRICTED,,,5,
10.6084/m9.figshare.c.6763809,figshare.ars,2023,Collection,Serum IL-23 significantly decreased in obese patients with psoriatic arthritis six months after a structured weight loss intervention,figshare,0,1,0,1,0,2023-07-28T03:26:11Z,2023-07-28T03:26:12Z,1,1,OPEN,,,18,
10.6084/m9.figshare.c.6763809.v1,figshare.ars,2023,Collection,Serum IL-23 significantly decreased in obese patients with psoriatic arthritis six months after a structured weight loss intervention,figshare,0,1,0,1,0,2023-07-28T03:26:11Z,2023-07-28T03:26:13Z,1,1,OPEN,,,18,
10.6084/m9.figshare.23797404,figshare.ars,2023,Text,Additional file 1 of Serum IL-23 significantly decreased in obese patients with psoriatic arthritis six months after a structured weight loss intervention,figshare,0,1,0,1,0,2023-07-28T03:30:42Z,2023-07-28T03:44:21Z,1,,,,,22,
10.6084/m9.figshare.23797404.v1,figshare.ars,2023,Text,Additional file 1 of Serum IL-23 significantly decreased in obese patients with psoriatic arthritis six months after a structured weight loss intervention,figshare,0,1,0,1,0,2023-07-28T03:31:09Z,2023-07-28T03:32:52Z,1,,,,,22,
10.4230/lipics.types.2022.13,lzi.drops,2023,ConferencePaper,Type Theory with Explicit Universe Polymorphism,Schloss Dagstuhl – Leibniz-Zentrum für Informatik,0,1,0,1,1,2023-07-28T09:57:08Z,2024-10-29T03:47:53Z,1,,,,,6,
10.25384/sage.23800152,sage.journals,2023,Text,sj-docx-1-dst-10.1177_19322968231183974 – Supplemental material for Treatment Satisfaction and Well-Being With CGM in People With T1D: An Analysis Based on the GOLD Randomized Trial,SAGE Journals,0,1,0,1,0,2023-07-28T14:18:29Z,2024-08-28T10:30:15Z,1,,,,,23,
10.25384/sage.23800152.v1,sage.journals,2023,Text,sj-docx-1-dst-10.1177_19322968231183974 – Supplemental material for Treatment Satisfaction and Well-Being With CGM in People With T1D: An Analysis Based on the GOLD Randomized Trial,SAGE Journals,0,1,0,1,0,2023-07-28T14:18:29Z,2024-08-28T10:29:58Z,1,,,,,23,
10.25384/sage.c.6764772,sage.journals,2023,Collection,Treatment Satisfaction and Well-Being With CGM in People With T1D: An Analysis Based on the GOLD Randomized Trial,SAGE Journals,0,1,0,1,0,2023-07-28T14:18:29Z,2024-08-28T10:32:04Z,1,1,,,,18,
10.25384/sage.c.6764772.v1,sage.journals,2023,Collection,Treatment Satisfaction and Well-Being With CGM in People With T1D: An Analysis Based on the GOLD Randomized Trial,SAGE Journals,0,1,0,1,0,2023-07-28T14:18:29Z,2024-08-28T10:30:14Z,1,1,,,,18,
10.6084/m9.figshare.23812413,figshare.ars,2023,Dataset,"Additional file 1 of Concordance between culture, Molecular Culture and Illumina 16S rRNA gene amplicon sequencing of bone and ulcer bed biopsies in people with diabetic foot osteomyelitis",figshare,0,1,0,1,0,2023-08-01T03:26:30Z,2023-08-01T03:26:33Z,1,1,OPEN,,,28,
10.6084/m9.figshare.23812413.v1,figshare.ars,2023,Dataset,"Additional file 1 of Concordance between culture, Molecular Culture and Illumina 16S rRNA gene amplicon sequencing of bone and ulcer bed biopsies in people with diabetic foot osteomyelitis",figshare,0,1,0,1,0,2023-08-01T03:26:30Z,2023-08-01T03:26:32Z,1,1,OPEN,,,28,
10.6084/m9.figshare.23812416,figshare.ars,2023,Dataset,"Additional file 2 of Concordance between culture, Molecular Culture and Illumina 16S rRNA gene amplicon sequencing of bone and ulcer bed biopsies in people with diabetic foot osteomyelitis",figshare,0,1,0,1,0,2023-08-01T03:26:32Z,2023-08-01T03:26:33Z,1,1,OPEN,,,28,
10.6084/m9.figshare.23812416.v1,figshare.ars,2023,Dataset,"Additional file 2 of Concordance between culture, Molecular Culture and Illumina 16S rRNA gene amplicon sequencing of bone and ulcer bed biopsies in people with diabetic foot osteomyelitis",figshare,0,1,0,1,0,2023-08-01T03:26:32Z,2023-08-01T03:26:33Z,1,1,OPEN,,,28,
10.6084/m9.figshare.c.6768564,figshare.ars,2023,Collection,"Concordance between culture, Molecular Culture and Illumina 16S rRNA gene amplicon sequencing of bone and ulcer bed biopsies in people with diabetic foot osteomyelitis",figshare,0,1,0,1,0,2023-08-01T03:26:32Z,2023-08-01T03:26:34Z,1,1,OPEN,,,24,
10.6084/m9.figshare.c.6768564.v1,figshare.ars,2023,Collection,"Concordance between culture, Molecular Culture and Illumina 16S rRNA gene amplicon sequencing of bone and ulcer bed biopsies in people with diabetic foot osteomyelitis",figshare,0,1,0,1,0,2023-08-01T03:26:33Z,2023-08-01T03:26:34Z,1,1,OPEN,,,24,
10.6084/m9.figshare.23815113,figshare.ars,2023,Text,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,1,0,2023-08-01T10:13:29Z,2023-08-01T10:13:31Z,1,,,,,11,
10.6084/m9.figshare.23815113.v1,figshare.ars,2023,Text,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,1,0,2023-08-01T10:13:29Z,2023-08-01T10:13:30Z,1,,,,,11,
10.6084/m9.figshare.c.6769407,figshare.ars,2023,Collection,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,1,0,2023-08-01T10:13:30Z,2023-08-11T13:29:00Z,1,1,OPEN,,,11,
10.6084/m9.figshare.c.6769407.v1,figshare.ars,2023,Collection,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,0,0,2023-08-01T10:13:30Z,2023-08-11T13:29:01Z,1,1,OPEN,,,11,
10.5281/zenodo.8207442,cern.zenodo,2023,Dataset,"Climate Record of Wintertime Wave-Affected Marginal Ice Zones in the Atlantic Arctic based on CryoSat-2,2010-2022",Zenodo,0,1,0,1,0,2023-08-02T07:36:12Z,2023-08-02T07:38:09Z,1,1,OPEN,7,90,15,
10.48335/9789188855817,snd.nordicom,2023,Book,"Audiovisual Content for Children and Adolescents in Scandinavia: Production, Distribution, and Reception in a Multiplatform Era","Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T11:40:31Z,2023-10-24T09:50:59Z,1,,,,,16,
10.48335/9789188855817-p,snd.nordicom,2023,BookChapter,Front matter,"Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T11:47:12Z,2023-10-24T10:54:19Z,1,,,,,2,
10.48335/9789188855817-2,snd.nordicom,2023,BookChapter,Relevance and identification in television content for children: Analysing DR commissioners’ perceptions of children’s media interests ,"Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T11:55:27Z,2023-10-24T09:48:41Z,1,,,,,16,
10.48335/9789188855817-3,snd.nordicom,2023,BookChapter,Coming out differently: Making queer youth known in Scandinavian screen fiction ,"Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T11:58:56Z,2023-10-24T09:48:10Z,1,,,,,11,
10.48335/9789188855817-4,snd.nordicom,2023,BookChapter,"Creating serialised live action drama for children: Talent development, affordable volume fiction, and portable brand characters at DR ","Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T12:03:20Z,2023-10-24T09:47:44Z,1,,,,,18,
10.48335/9789188855817-5,snd.nordicom,2023,BookChapter,Public service youth content on social media platforms: Reaching youth through YouTube,"Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T12:07:00Z,2023-10-24T09:47:20Z,1,,,,,12,
10.48335/9789188855817-6,snd.nordicom,2023,BookChapter,Representing and engaging new target groups: The case of the Norwegian Broadcasting Corporation and Rådebank,"Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T12:10:23Z,2023-10-24T09:40:40Z,1,,,,,15,
10.48335/9789188855817-7,snd.nordicom,2023,BookChapter,SVT Barn online and In Love: Searching for identity in a world of smartphones and digital interaction,"Nordicom, University of Gothenburg",1,0,0,1,0,2023-08-02T12:13:27Z,2023-10-24T09:39:46Z,1,,,,,17,
10.5281/zenodo.8211967,cern.zenodo,2023,Software,JuliaStats/Distributions.jl: v0.25.99,Zenodo,0,1,0,1,0,2023-08-03T14:45:30Z,2025-05-11T07:25:34Z,1,,,,,2,
10.57912/23844609,au.ir,2023,Text,"Rise, Time and Land Management Under Market Imperfections : Applications to Ethiopia",Göteborgs universitet,1,0,0,1,0,2023-08-03T18:49:55Z,2025-02-12T22:13:40Z,1,,,,,12,
10.57912/23888418,au.ir,2023,Other,Are Agricultural Extension Packages What Ethiopian Farmers Want? A Stated Preference Analysis,Göteborgs universitet,1,0,0,1,0,2023-08-05T08:03:52Z,2025-02-12T22:13:25Z,1,,,,,12,
10.57912/23888418.v1,au.ir,2023,Other,Are Agricultural Extension Packages What Ethiopian Farmers Want? A Stated Preference Analysis,American University,0,1,0,1,0,2023-08-05T08:03:52Z,2025-02-12T22:13:24Z,1,,,,,12,
10.57912/23888433,au.ir,2023,Other,Market Imperfections and Farm Technology Adoption Decisions : A Case Study from the Highlands of Ethiopia,University of Gothenburg,1,0,0,1,0,2023-08-05T08:04:20Z,2025-02-12T22:13:35Z,1,,,,,16,
10.57912/23888439,au.ir,2023,Other,Risk Implications of Farm Technology Adoption in the Ethiopian Highlands,University of Gothenburg,1,0,0,1,0,2023-08-05T08:04:33Z,2025-02-12T22:13:39Z,1,,,,,10,
10.57912/23888442,au.ir,2023,Other,The Role of Production Risk in Sustainable Land-Management Technology Adoption in the Ethiopian Highlands,University of Gothenburg,1,0,0,1,0,2023-08-05T08:04:40Z,2025-02-12T22:13:42Z,1,,,,,14,
10.57912/23888445,au.ir,2023,Other,The Role of Soil Conservation on Mean Crop Yield and Variance of Yield : Evidence from the Ethiopian Highlands,University of Gothenburg,1,0,0,1,0,2023-08-05T08:04:46Z,2025-02-12T22:13:44Z,1,,,,,19,
10.57912/23894736.v1,au.ir,2023,Text,Trilemma of Nordic–Baltic forestry—how to implement UN Sustainable Development Goals,American University,0,1,0,1,0,2023-08-05T13:17:39Z,2025-02-13T00:07:50Z,1,,,,,10,
10.5281/zenodo.8207393,cern.zenodo,2023,Dataset,Data from: Direct contribution of invertebrate holobionts to methane release from coastal sediments,Zenodo,0,1,0,1,0,2023-08-06T14:04:30Z,2023-09-22T14:33:17Z,1,1,OPEN,6,23,13,
10.7910/dvn/25to9t,gdcc.harvard-dv,2023,Dataset,"Replication Data for: Substantive Representation, Women’s Health, and Regime Type",Harvard Dataverse,0,1,0,1,0,2023-08-07T15:14:23Z,2025-06-02T10:21:47Z,1,1,OPEN,,,10,
10.6084/m9.figshare.23902911,figshare.ars,2023,Text,Additional file 1 of Patients with radiographic axial spondylarthritis have an impaired dietary intake—a cross-sectional study with matched controls from northern Sweden,figshare,0,1,0,1,0,2023-08-08T03:23:39Z,2024-08-16T07:31:45Z,1,,,,,22,
10.6084/m9.figshare.23902911.v1,figshare.ars,2023,Text,Additional file 1 of Patients with radiographic axial spondylarthritis have an impaired dietary intake—a cross-sectional study with matched controls from northern Sweden,figshare,0,1,0,1,0,2023-08-08T03:23:39Z,2024-08-16T07:31:45Z,1,,,,,22,
10.6084/m9.figshare.c.6778899,figshare.ars,2023,Collection,Patients with radiographic axial spondylarthritis have an impaired dietary intake—a cross-sectional study with matched controls from northern Sweden,figshare,0,1,0,1,0,2023-08-08T03:23:39Z,2024-08-16T07:31:45Z,1,1,OPEN,,,18,
10.6084/m9.figshare.c.6778899.v1,figshare.ars,2023,Collection,Patients with radiographic axial spondylarthritis have an impaired dietary intake—a cross-sectional study with matched controls from northern Sweden,figshare,0,1,0,1,0,2023-08-08T03:23:39Z,2024-08-16T07:31:45Z,1,1,OPEN,,,18,
10.7910/dvn/giq5r4,gdcc.harvard-dv,2023,Dataset,Intergovernmental Policy Output Dataset (IPOD),Harvard Dataverse,0,1,1,1,0,2023-08-08T06:58:27Z,2025-06-03T13:30:19Z,1,1,OPEN,,,5,
10.5281/zenodo.8224988,cern.zenodo,2023,Software,JuliaStats/Distributions.jl: v0.25.100,Zenodo,0,1,0,1,0,2023-08-08T13:33:25Z,2025-05-11T07:25:33Z,1,,,,,2,
10.48448/3mw0-ea88,undsci.oopmau,2022,Audiovisual,Do Decoding Algorithms Capture Discourse Structure in Multi-Modal Tasks? A Case Study of Image Paragraph Generation,Underline Science Inc.,0,1,0,1,0,2023-08-08T13:33:56Z,2023-08-08T13:33:57Z,1,,,,,16,
10.48448/h4f1-2875,undsci.oopmau,2022,Audiovisual,Conditional Language Models for Community-Level Linguistic Variation,Underline Science Inc.,0,1,0,1,0,2023-08-08T13:47:56Z,2023-08-08T13:47:57Z,1,,,,,7,
10.6084/m9.figshare.23908834,figshare.ars,2023,Text,Additional file 1 of Short- and long-term direct and indirect costs of illness after ostomy creation – a Swedish nationwide registry study,figshare,0,1,0,1,0,2023-08-09T03:25:22Z,2024-08-16T07:33:44Z,1,,,,,22,
10.6084/m9.figshare.23908834.v1,figshare.ars,2023,Text,Additional file 1 of Short- and long-term direct and indirect costs of illness after ostomy creation – a Swedish nationwide registry study,figshare,0,1,0,1,0,2023-08-09T03:25:22Z,2024-08-16T07:33:44Z,1,,,,,22,
10.6084/m9.figshare.c.6780739,figshare.ars,2023,Collection,Short- and long-term direct and indirect costs of illness after ostomy creation – a Swedish nationwide registry study,figshare,0,1,0,1,0,2023-08-09T03:25:24Z,2024-08-16T07:33:44Z,1,1,OPEN,,,18,
10.6084/m9.figshare.c.6780739.v1,figshare.ars,2023,Collection,Short- and long-term direct and indirect costs of illness after ostomy creation – a Swedish nationwide registry study,figshare,0,1,0,1,0,2023-08-09T03:25:24Z,2024-08-16T07:33:44Z,1,1,OPEN,,,18,
10.5281/zenodo.8229456,cern.zenodo,2021,Text,COVINFORM - Analysis: Communication and information,Zenodo,0,1,0,1,0,2023-08-09T15:04:39Z,2023-08-09T15:10:35Z,1,,,,,6,
10.5281/zenodo.8229455,cern.zenodo,2021,Text,COVINFORM - Analysis: Communication and information,Zenodo,0,1,0,0,1,2023-08-09T15:04:40Z,2023-08-09T15:10:35Z,1,,,,,6,
10.6084/m9.figshare.23917012,figshare.ars,2023,Text,Additional file 1 of The association of feeding difficulties and generic health-related quality of life among children born with esophageal atresia,figshare,0,1,0,1,0,2023-08-10T03:24:06Z,2024-08-16T07:35:34Z,1,,,,,21,
10.6084/m9.figshare.23917012.v1,figshare.ars,2023,Text,Additional file 1 of The association of feeding difficulties and generic health-related quality of life among children born with esophageal atresia,figshare,0,1,0,1,0,2023-08-10T03:24:06Z,2024-08-16T07:35:34Z,1,,,,,21,
10.6084/m9.figshare.c.6783112,figshare.ars,2023,Collection,The association of feeding difficulties and generic health-related quality of life among children born with esophageal atresia,figshare,0,1,0,1,0,2023-08-10T03:24:06Z,2024-08-16T07:35:34Z,1,1,OPEN,,,17,
10.6084/m9.figshare.c.6783112.v1,figshare.ars,2023,Collection,The association of feeding difficulties and generic health-related quality of life among children born with esophageal atresia,figshare,0,1,0,1,0,2023-08-10T03:24:06Z,2024-08-16T07:35:33Z,1,1,OPEN,,,17,
10.6084/m9.figshare.23917015,figshare.ars,2023,Text,"Additional file 1 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:09Z,2023-11-19T07:38:02Z,1,,,,,21,
10.6084/m9.figshare.23917015.v1,figshare.ars,2023,Text,"Additional file 1 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:09Z,2023-11-19T07:43:02Z,1,,,,,21,
10.6084/m9.figshare.23917018,figshare.ars,2023,Text,"Additional file 2 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:11Z,2023-11-19T07:34:35Z,1,,,,,21,
10.6084/m9.figshare.23917018.v1,figshare.ars,2023,Text,"Additional file 2 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:11Z,2023-11-19T07:43:02Z,1,,,,,21,
10.6084/m9.figshare.23917021,figshare.ars,2023,Image,"Additional file 3 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:13Z,2023-11-19T07:39:58Z,1,,,,,21,
10.6084/m9.figshare.23917021.v1,figshare.ars,2023,Image,"Additional file 3 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:13Z,2023-11-19T07:34:28Z,1,,,,,21,
10.6084/m9.figshare.23917024,figshare.ars,2023,Text,"Additional file 4 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:15Z,2023-11-19T07:38:13Z,1,,,,,21,
10.6084/m9.figshare.23917024.v1,figshare.ars,2023,Text,"Additional file 4 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:15Z,2023-11-19T07:34:33Z,1,,,,,21,
10.6084/m9.figshare.23917027,figshare.ars,2023,Text,"Additional file 5 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:17Z,2023-11-19T07:39:59Z,1,,,,,21,
10.6084/m9.figshare.23917027.v1,figshare.ars,2023,Text,"Additional file 5 of Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:17Z,2023-11-19T07:43:15Z,1,,,,,21,
10.6084/m9.figshare.c.6783115,figshare.ars,2023,Collection,"Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:19Z,2023-11-19T05:46:23Z,1,1,OPEN,,,17,
10.6084/m9.figshare.c.6783115.v1,figshare.ars,2023,Collection,"Associations between chronic widespread pain, pressure pain thresholds, leptin, and metabolic factors in individuals with knee pain",figshare,0,1,0,1,0,2023-08-10T03:24:19Z,2023-11-19T05:46:23Z,1,1,OPEN,,,17,
10.6084/m9.figshare.23930260,figshare.ars,2023,Text,Additional file 1 of Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:23Z,2024-08-16T07:36:57Z,1,,,,,21,
10.6084/m9.figshare.23930260.v1,figshare.ars,2023,Text,Additional file 1 of Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:23Z,2024-08-16T07:36:57Z,1,,,,,21,
10.6084/m9.figshare.23930263,figshare.ars,2023,Dataset,Additional file 2 of Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:25Z,2024-08-16T07:36:57Z,1,1,OPEN,,,21,
10.6084/m9.figshare.23930263.v1,figshare.ars,2023,Dataset,Additional file 2 of Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:25Z,2024-08-16T07:36:57Z,1,1,OPEN,,,21,
10.6084/m9.figshare.23930266,figshare.ars,2023,Text,Additional file 3 of Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:27Z,2024-08-16T07:36:57Z,1,,,,,21,
10.6084/m9.figshare.23930266.v1,figshare.ars,2023,Text,Additional file 3 of Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:27Z,2024-08-16T07:36:57Z,1,,,,,21,
10.6084/m9.figshare.c.6785197,figshare.ars,2023,Collection,Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:29Z,2024-08-16T07:36:57Z,1,1,OPEN,,,17,
10.6084/m9.figshare.c.6785197.v1,figshare.ars,2023,Collection,Extended genetic analysis and tumor characteristics in over 4600 women with suspected hereditary breast and ovarian cancer,figshare,0,1,0,1,0,2023-08-11T03:24:29Z,2024-08-16T07:36:58Z,1,1,OPEN,,,17,
10.5281/zenodo.8238226,cern.zenodo,2023,JournalArticle,Which patient reported outcomes should be measured in routine diabetes care? A systematic review to inform an international core outcome set for diabetes care,Zenodo,0,1,0,1,0,2023-08-11T08:19:39Z,2023-12-06T11:53:31Z,1,,,,,24,
10.6084/m9.figshare.23932189,figshare.ars,2023,Text,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,1,0,2023-08-11T13:28:59Z,2023-08-11T13:29:00Z,1,,,,,11,
10.6084/m9.figshare.23932189.v1,figshare.ars,2023,Text,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,1,0,2023-08-11T13:28:59Z,2023-08-11T13:29:00Z,1,,,,,11,
10.6084/m9.figshare.c.6769407.v2,figshare.ars,2023,Collection,The role of core in twenty-first century reservoir characterization: an introduction,Geological Society of London,0,1,0,1,0,2023-08-11T13:29:00Z,2023-08-11T13:29:00Z,1,1,OPEN,,,11,
10.6084/m9.figshare.23935874.v1,figshare.ars,2023,Text,Additional file 1 of Association between usage of household cooking fuel and congenital birth defects-18 months multi-centric cohort study in Nepal,figshare,0,1,0,1,0,2023-08-12T03:17:25Z,2024-08-16T07:39:29Z,1,,,,,21,
10.6084/m9.figshare.23935874,figshare.ars,2023,Text,Additional file 1 of Association between usage of household cooking fuel and congenital birth defects-18 months multi-centric cohort study in Nepal,figshare,0,1,0,1,0,2023-08-12T03:17:26Z,2024-08-16T07:39:29Z,1,,,,,21,
10.6084/m9.figshare.c.6787028,figshare.ars,2023,Collection,Association between usage of household cooking fuel and congenital birth defects-18 months multi-centric cohort study in Nepal,figshare,0,1,0,1,0,2023-08-12T03:17:26Z,2024-08-16T07:39:29Z,1,1,OPEN,,,17,
10.6084/m9.figshare.c.6787028.v1,figshare.ars,2023,Collection,Association between usage of household cooking fuel and congenital birth defects-18 months multi-centric cohort study in Nepal,figshare,0,1,0,1,0,2023-08-12T03:17:26Z,2024-08-16T07:39:29Z,1,1,OPEN,,,17,
10.6084/m9.figshare.23937290,figshare.ars,2023,Text,Additional file 1 of Lower rates of return to sport in patients with generalised joint hypermobility two years after ACL reconstruction: a prospective cohort study,figshare,0,1,0,1,0,2023-08-13T03:12:50Z,2023-11-19T07:43:51Z,1,,,,,25,
10.6084/m9.figshare.23937290.v1,figshare.ars,2023,Text,Additional file 1 of Lower rates of return to sport in patients with generalised joint hypermobility two years after ACL reconstruction: a prospective cohort study,figshare,0,1,0,1,0,2023-08-13T03:12:50Z,2023-11-19T07:43:47Z,1,,,,,25,
10.6084/m9.figshare.c.6787451,figshare.ars,2023,Collection,Lower rates of return to sport in patients with generalised joint hypermobility two years after ACL reconstruction: a prospective cohort study,figshare,0,1,0,1,0,2023-08-13T03:12:50Z,2023-11-19T05:45:28Z,1,1,OPEN,,,21,
10.6084/m9.figshare.c.6787451.v1,figshare.ars,2023,Collection,Lower rates of return to sport in patients with generalised joint hypermobility two years after ACL reconstruction: a prospective cohort study,figshare,0,1,0,1,0,2023-08-13T03:12:50Z,2023-11-19T05:45:28Z,1,1,OPEN,,,21,
10.5281/zenodo.8245835,cern.zenodo,2023,Software,"""Discontinuities in the Age-Victimization Profile and the Determinants of Victimization""",Zenodo,0,1,0,1,0,2023-08-14T08:44:13Z,2023-08-15T06:39:09Z,1,,,,,10,
10.5281/zenodo.8245834,cern.zenodo,2023,Software,"""Discontinuities in the Age-Victimization Profile and the Determinants of Victimization""",Zenodo,0,1,0,0,1,2023-08-14T08:44:14Z,2023-08-15T06:39:09Z,1,,,,,10,
10.17632/gx6y6t5wmg,bl.mendeley,2023,Dataset,Early fate decision for mitochondrially-encoded proteins by a molecular triage,Mendeley Data,0,1,1,0,1,2023-08-14T09:15:53Z,2025-02-21T17:50:07Z,1,1,OPEN,,,10,
10.17632/gx6y6t5wmg.1,bl.mendeley,2023,Dataset,Early fate decision for mitochondrially-encoded proteins by a molecular triage,Mendeley Data,0,1,1,1,0,2023-08-14T09:15:55Z,2025-01-20T13:51:07Z,1,1,OPEN,,,10,
10.6078/d1rq70,dryad.dryad,2023,Dataset,Seasonally optimized calibrations improve low-cost sensor performance: Long-term field evaluation of PurpleAir sensors in urban and rural India,Dryad,0,1,0,1,0,2023-08-15T00:26:00Z,2025-07-23T08:52:26Z,1,1,OPEN,0,2,18,
10.57804/3gj5-xt38,wxvm.doris,2023,Dataset,Reflection seismic study of the Siljan Ring impact structure: Orsa - Raw data,Uppsala University,0,1,0,1,0,2023-08-16T08:24:08Z,2025-09-22T09:43:26Z,1,1,OPEN,,,13,10.1016/j.tecto.2012.08.040
10.57804/dyxf-vn94,wxvm.doris,2023,Dataset,Reflection seismic study of the Siljan Ring impact structure: Mora - Raw data,Uppsala University,0,1,0,1,0,2023-08-16T08:25:52Z,2025-09-22T08:42:56Z,1,1,OPEN,,,13,10.1016/j.tecto.2012.08.040
10.5281/zenodo.8264533,cern.zenodo,2023,Software,JuliaMath/MeasureTheory.jl: v0.18.4,Zenodo,0,1,0,1,0,2023-08-18T21:28:57Z,2023-08-22T16:26:02Z,1,,,,,2,
10.5281/zenodo.8271103,cern.zenodo,2023,Software,JuliaLabs/Cassette.jl: v0.3.12,Zenodo,0,1,0,1,0,2023-08-21T21:10:39Z,2024-10-21T07:10:59Z,1,,,,,2,
10.48448/h0rg-pm30,undsci.oopmau,2023,Audiovisual,Visual Writing Prompts: Character-Grounded Story Generation with Curated Image Sequences,Underline Science Inc.,0,1,0,1,0,2023-08-22T08:51:48Z,2025-09-17T11:40:26Z,1,,,,,10,
10.7910/dvn/ohxmkg,gdcc.harvard-dv,2023,Dataset,Replication Data for: Conceptual and Measurement Issues in Assessing Democratic Backsliding,Harvard Dataverse,0,1,0,1,0,2023-08-22T11:52:51Z,2025-06-03T12:33:56Z,1,1,OPEN,,,11,
10.5281/zenodo.8274066,cern.zenodo,2023,Software,JuliaMath/MeasureTheory.jl: v0.19.0,Zenodo,0,1,0,1,0,2023-08-22T16:25:55Z,2023-08-22T16:26:02Z,1,,,,,2,
