doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,referencedByDOI
10.60692/1xxk4-v3q46,iapx.bsycxq,2023,Text,Additional file 4 of Can biomarkers identified from the uterine fluid transcriptome be used to establish a noninvasive endometrial receptivity prediction tool? A proof-of-concept study,OpenAlex,0,1,0,0,0,2024-05-30T17:42:55Z,2024-05-30T17:42:55Z,1,,,,,25,
10.60692/bnvsc-n5292,iapx.bsycxq,2023,Text,Additional file 4 of Can biomarkers identified from the uterine fluid transcriptome be used to establish a noninvasive endometrial receptivity prediction tool? A proof-of-concept study,OpenAlex,0,1,0,1,0,2024-05-30T17:42:55Z,2024-05-30T17:42:55Z,1,,,,,25,
10.60692/0z22j-8dk32,iapx.bsycxq,2023,Text,Additional file 5 of Can biomarkers identified from the uterine fluid transcriptome be used to establish a noninvasive endometrial receptivity prediction tool? A proof-of-concept study,OpenAlex,0,1,0,1,0,2024-05-30T17:44:18Z,2024-05-30T17:44:18Z,1,,,,,25,
10.60692/59gw7-c3311,iapx.bsycxq,2023,Text,Additional file 5 of Can biomarkers identified from the uterine fluid transcriptome be used to establish a noninvasive endometrial receptivity prediction tool? A proof-of-concept study,OpenAlex,0,1,0,0,0,2024-05-30T17:44:18Z,2024-05-30T17:44:19Z,1,,,,,25,
10.60692/egx0q-jcm47,iapx.bsycxq,2023,Text,Additional file 3 of Can biomarkers identified from the uterine fluid transcriptome be used to establish a noninvasive endometrial receptivity prediction tool? A proof-of-concept study,OpenAlex,0,1,0,1,0,2024-05-30T17:44:42Z,2024-06-03T17:44:42Z,1,,,,,25,
10.60692/hs8xa-1p826,iapx.bsycxq,2023,Text,Additional file 3 of Can biomarkers identified from the uterine fluid transcriptome be used to establish a noninvasive endometrial receptivity prediction tool? A proof-of-concept study,OpenAlex,0,1,0,0,1,2024-05-30T17:44:43Z,2024-06-03T17:44:42Z,1,,,,,25,
10.60692/kt42s-rm956,iapx.bsycxq,2023,Text,Additional file 3 of A T-cell-related signature for prognostic stratification and immunotherapy response in hepatocellular carcinoma based on transcriptomics and single-cell sequencing,OpenAlex,0,1,0,0,1,2024-05-30T18:30:26Z,2024-06-03T18:30:15Z,1,,,,,22,
10.60692/p3fnk-pch87,iapx.bsycxq,2023,Text,Additional file 3 of A T-cell-related signature for prognostic stratification and immunotherapy response in hepatocellular carcinoma based on transcriptomics and single-cell sequencing,OpenAlex,0,1,0,1,0,2024-05-30T18:30:26Z,2024-06-03T18:30:15Z,1,,,,,22,
10.60692/n4tsp-a2059,iapx.bsycxq,2020,Text,gga-miR-1603 and gga-miR-1794 directly target viral L gene and function as a broad-spectrum antiviral factor against NDV replication,OpenAlex,0,1,0,0,0,2024-05-30T22:07:36Z,2024-05-30T22:07:37Z,1,,,,,18,
10.60692/y21ae-tbp18,iapx.bsycxq,2020,Text,gga-miR-1603 and gga-miR-1794 directly target viral L gene and function as a broad-spectrum antiviral factor against NDV replication,OpenAlex,0,1,0,1,0,2024-05-30T22:07:36Z,2024-05-30T22:07:37Z,1,,,,,18,
10.60692/h75ac-4gd84,iapx.bsycxq,2022,Text,"Additional file 1 of Identification of HMGB2 associated with proliferation, invasion and prognosis in lung adenocarcinoma via weighted gene co-expression network analysis",OpenAlex,0,1,0,0,1,2024-05-31T00:17:33Z,2024-06-04T00:16:43Z,1,,,,,22,
10.60692/rbrjw-p0z95,iapx.bsycxq,2022,Text,"Additional file 1 of Identification of HMGB2 associated with proliferation, invasion and prognosis in lung adenocarcinoma via weighted gene co-expression network analysis",OpenAlex,0,1,0,1,0,2024-05-31T00:17:33Z,2024-06-04T00:16:43Z,1,,,,,22,
10.60692/kjp3b-mwz93,iapx.bsycxq,2023,Text,Reversed asymmetric warming of sub-diurnal temperature over land during recent decades,OpenAlex,0,1,0,1,0,2024-05-31T12:11:07Z,2024-06-04T12:11:06Z,1,,,,,11,
10.60692/927g6-awn75,iapx.bsycxq,2023,Text,Reversed asymmetric warming of sub-diurnal temperature over land during recent decades,OpenAlex,0,1,0,0,1,2024-05-31T12:11:08Z,2024-06-04T12:11:06Z,1,,,,,11,
10.60692/gcc5s-trz78,iapx.bsycxq,2021,Text,Publisher Correction: Charge radii of exotic potassium isotopes challenge nuclear theory and the magic character of N = 32,OpenAlex,0,1,0,0,1,2024-05-31T12:14:30Z,2024-06-04T12:14:04Z,1,,,,,19,
10.60692/mvesw-wsn89,iapx.bsycxq,2021,Text,Publisher Correction: Charge radii of exotic potassium isotopes challenge nuclear theory and the magic character of N = 32,OpenAlex,0,1,0,1,0,2024-05-31T12:14:30Z,2024-06-04T12:14:04Z,1,,,,,19,
10.60692/j3tvv-ynw92,iapx.bsycxq,2022,Text,Human-climate coupled changes in vegetation community complexity of China since the 1980s,OpenAlex,0,1,0,0,1,2024-05-31T14:09:56Z,2024-06-04T14:09:51Z,1,,,,,12,
10.60692/r01vf-dp494,iapx.bsycxq,2022,Text,Human-climate coupled changes in vegetation community complexity of China since the 1980s,OpenAlex,0,1,0,1,0,2024-05-31T14:09:56Z,2024-06-04T14:09:51Z,1,,,,,12,
10.60692/pnbya-k0c62,iapx.bsycxq,2022,Text,Human-climate coupled changes in vegetation community complexity of China since the 1980s,OpenAlex,0,1,0,0,1,2024-05-31T14:10:04Z,2024-06-04T14:10:04Z,1,,,,,12,
10.60692/wcp0q-g8r07,iapx.bsycxq,2022,Text,Human-climate coupled changes in vegetation community complexity of China since the 1980s,OpenAlex,0,1,0,1,0,2024-05-31T14:10:04Z,2024-06-04T14:10:04Z,1,,,,,12,
10.60692/098m4-fzb74,iapx.bsycxq,2019,Text,Roadmap on all-optical processing,OpenAlex,0,1,0,0,1,2024-05-31T14:33:18Z,2024-06-04T14:33:18Z,1,,,,,4,
10.60692/ndw8h-85g77,iapx.bsycxq,2019,Text,Roadmap on all-optical processing,OpenAlex,0,1,0,1,0,2024-05-31T14:33:18Z,2024-06-04T14:33:18Z,1,,,,,4,
10.60692/26qvf-t2575,iapx.bsycxq,2022,Text,"Pyrite oxidation under carbonate buffer and its environmental implications: a case study from the Shangmanggang gold deposit, southwest China",OpenAlex,0,1,0,1,0,2024-05-31T17:08:05Z,2024-06-04T17:07:58Z,1,,,,,19,
10.60692/5prvw-m7v15,iapx.bsycxq,2022,Text,"Pyrite oxidation under carbonate buffer and its environmental implications: a case study from the Shangmanggang gold deposit, southwest China",OpenAlex,0,1,0,0,1,2024-05-31T17:08:05Z,2024-06-04T17:07:58Z,1,,,,,19,
10.60692/d48x1-04e61,iapx.bsycxq,2022,Text,"Pyrite oxidation under carbonate buffer and its environmental implications: a case study from the Shangmanggang gold deposit, southwest China",OpenAlex,0,1,0,1,0,2024-05-31T17:08:21Z,2024-06-04T17:08:20Z,1,,,,,19,
10.60692/ptbve-1rm37,iapx.bsycxq,2022,Text,"Pyrite oxidation under carbonate buffer and its environmental implications: a case study from the Shangmanggang gold deposit, southwest China",OpenAlex,0,1,0,0,1,2024-05-31T17:08:21Z,2024-06-04T17:08:20Z,1,,,,,19,
10.60692/b0xkg-eqp10,iapx.bsycxq,2022,Text,"Pyrite oxidation under carbonate buffer and its environmental implications: a case study from the Shangmanggang gold deposit, southwest China",OpenAlex,0,1,0,1,0,2024-05-31T17:08:38Z,2024-05-31T17:08:38Z,1,,,,,19,
10.60692/b0y5g-9xa53,iapx.bsycxq,2022,Text,"Pyrite oxidation under carbonate buffer and its environmental implications: a case study from the Shangmanggang gold deposit, southwest China",OpenAlex,0,1,0,0,0,2024-05-31T17:08:38Z,2024-05-31T17:08:38Z,1,,,,,19,
10.60692/4ktta-8p795,iapx.bsycxq,2019,Text,The improved antitumor efficacy of continuous intratumoral chemotherapy with cisplatin-loaded implants for the treatment of sarcoma 180 tumor-bearing mice,OpenAlex,0,1,0,0,0,2024-05-31T17:11:03Z,2024-05-31T17:11:04Z,1,,,,,19,
10.60692/tas94-3jq21,iapx.bsycxq,2019,Text,The improved antitumor efficacy of continuous intratumoral chemotherapy with cisplatin-loaded implants for the treatment of sarcoma 180 tumor-bearing mice,OpenAlex,0,1,0,1,0,2024-05-31T17:11:03Z,2024-05-31T17:11:03Z,1,,,,,19,
10.60692/g8e60-12717,iapx.bsycxq,2021,Text,Bioenergy for climate change mitigation: Scale and sustainability,OpenAlex,0,1,0,1,0,2024-06-01T21:02:48Z,2024-06-05T21:02:46Z,1,,,,,8,
10.60692/sfhjd-s1913,iapx.bsycxq,2021,Text,Bioenergy for climate change mitigation: Scale and sustainability,OpenAlex,0,1,0,0,1,2024-06-01T21:02:48Z,2024-06-05T21:02:46Z,1,,,,,8,
10.60692/ewpng-nxq08,iapx.bsycxq,2014,Text,Nanometer Scale Titanium Surface Texturing Are Detected by Signaling Pathways Involving Transient FAK and Src Activations,OpenAlex,0,1,0,0,0,2024-06-01T21:12:48Z,2024-06-01T21:12:49Z,1,,,,,16,
10.60692/sqran-rxk96,iapx.bsycxq,2014,Text,Nanometer Scale Titanium Surface Texturing Are Detected by Signaling Pathways Involving Transient FAK and Src Activations,OpenAlex,0,1,0,1,0,2024-06-01T21:12:48Z,2024-06-01T21:12:48Z,1,,,,,16,
10.60692/gb7yj-e1266,iapx.bsycxq,2021,Text,The ISSC 2022 committee III.1-Ultimate strength benchmark study on the ultimate limit state analysis of a stiffened plate structure subjected to uniaxial compressive loads,OpenAlex,0,1,0,1,0,2024-06-01T21:15:32Z,2024-06-01T21:15:33Z,1,,,,,24,
10.60692/qdrx5-ksk38,iapx.bsycxq,2021,Text,The ISSC 2022 committee III.1-Ultimate strength benchmark study on the ultimate limit state analysis of a stiffened plate structure subjected to uniaxial compressive loads,OpenAlex,0,1,0,0,0,2024-06-01T21:15:32Z,2024-06-01T21:15:33Z,1,,,,,24,
10.60692/4hda6-5fj54,iapx.bsycxq,2021,Text,Local Electricity Markets for Electric Vehicles: An Application Study Using a Decentralized Iterative Approach,OpenAlex,0,1,0,1,0,2024-06-01T22:12:23Z,2024-06-05T22:12:10Z,1,,,,,14,
10.60692/y3jyk-m7t14,iapx.bsycxq,2021,Text,Local Electricity Markets for Electric Vehicles: An Application Study Using a Decentralized Iterative Approach,OpenAlex,0,1,0,0,1,2024-06-01T22:12:23Z,2024-06-05T22:12:10Z,1,,,,,14,
10.57760/sciencedb.09099,cnic.sciencedb,2024,Dataset,NDACC-IWRG FTIR harmonized FTIR XHCFC-22 datasets,Science Data Bank,0,1,0,1,0,2024-06-03T08:34:26Z,2025-04-27T16:58:21Z,1,1,,,,6,
10.60692/dfq9s-2p745,iapx.bsycxq,2021,Text,Artificial intelligence could alert for focal skeleton/bone marrow uptake in Hodgkin's lymphoma patients staged with FDG-PET/CT,OpenAlex,0,1,0,0,1,2024-06-03T11:46:09Z,2024-06-07T11:45:50Z,1,,,,,16,
10.60692/v0czs-yxn63,iapx.bsycxq,2021,Text,Artificial intelligence could alert for focal skeleton/bone marrow uptake in Hodgkin's lymphoma patients staged with FDG-PET/CT,OpenAlex,0,1,0,1,0,2024-06-03T11:46:09Z,2024-06-07T11:45:50Z,1,,,,,16,
10.60692/8qb9b-dvr21,iapx.bsycxq,2022,Text,Return of genomic results does not motivate intent to participate in research for all: Perspectives across 22 countries,OpenAlex,0,1,0,0,1,2024-06-03T12:25:29Z,2024-06-07T12:25:26Z,1,,,,,18,
10.60692/np3yk-j7n25,iapx.bsycxq,2022,Text,Return of genomic results does not motivate intent to participate in research for all: Perspectives across 22 countries,OpenAlex,0,1,0,1,0,2024-06-03T12:25:29Z,2024-06-07T12:25:26Z,1,,,,,18,
10.60692/5psyd-2ew40,iapx.bsycxq,2024,Text,Assessing the Efficiency of Regional Healthcare Systems Amid Evolving Socio- Environmental Dynamics,OpenAlex,0,1,0,0,1,2024-06-03T14:18:11Z,2024-06-07T14:17:59Z,1,,,,,12,
10.60692/7jt38-xnz34,iapx.bsycxq,2024,Text,Assessing the Efficiency of Regional Healthcare Systems Amid Evolving Socio- Environmental Dynamics,OpenAlex,0,1,0,1,0,2024-06-03T14:18:11Z,2024-06-07T14:17:59Z,1,,,,,12,
10.60692/345wn-pyt50,iapx.bsycxq,2020,Text,Perovskite Solar Cells: A Porous Graphitic Carbon based Hole Transporter/Counter Electrode Material Extracted from an Invasive Plant Species Eichhornia Crassipes,OpenAlex,0,1,0,0,1,2024-06-04T10:10:09Z,2024-06-08T10:10:03Z,1,,,,,20,
10.60692/4k665-bn569,iapx.bsycxq,2020,Text,Perovskite Solar Cells: A Porous Graphitic Carbon based Hole Transporter/Counter Electrode Material Extracted from an Invasive Plant Species Eichhornia Crassipes,OpenAlex,0,1,0,1,0,2024-06-04T10:10:09Z,2024-06-08T10:10:03Z,1,,,,,20,
10.60692/q4s93-vqe98,iapx.bsycxq,2021,Text,Tribological performance assessment of Al2O3-YSZ composite coatings deposited by hybrid powder-suspension plasma spraying,OpenAlex,0,1,0,0,1,2024-06-04T10:47:55Z,2024-06-08T10:47:53Z,1,,,,,13,
10.60692/t7mnp-jz151,iapx.bsycxq,2021,Text,Tribological performance assessment of Al2O3-YSZ composite coatings deposited by hybrid powder-suspension plasma spraying,OpenAlex,0,1,0,1,0,2024-06-04T10:47:55Z,2024-06-08T10:47:53Z,1,,,,,13,
10.60692/hrfhv-97s36,iapx.bsycxq,2024,Text,Formation and evolution of vortex breakdown consequent to post design flow increase in a Francis turbine,OpenAlex,0,1,0,1,0,2024-06-04T10:50:01Z,2024-06-08T10:49:59Z,1,,,,,16,
10.60692/w1g2z-f8b08,iapx.bsycxq,2024,Text,Formation and evolution of vortex breakdown consequent to post design flow increase in a Francis turbine,OpenAlex,0,1,0,0,1,2024-06-04T10:50:01Z,2024-06-08T10:49:59Z,1,,,,,16,
10.60692/0cd15-j3110,iapx.bsycxq,2024,Text,"Photophysical Ion Dynamics in Hybrid Perovskite MAPbX3 (X=Br, Cl) Single Crystals",OpenAlex,0,1,0,0,1,2024-06-04T11:43:09Z,2024-06-08T11:43:08Z,1,,,,,11,
10.60692/0yrt8-qez27,iapx.bsycxq,2024,Text,"Photophysical Ion Dynamics in Hybrid Perovskite MAPbX3 (X=Br, Cl) Single Crystals",OpenAlex,0,1,0,1,0,2024-06-04T11:43:09Z,2024-06-08T11:43:08Z,1,,,,,11,
10.60692/31zm3-85056,iapx.bsycxq,2022,Text,Pt accelerated coarsening of A15 precipitates in Cr-Si alloys,OpenAlex,0,1,0,0,0,2024-06-04T12:00:20Z,2024-06-04T12:00:20Z,1,,,,,9,
10.60692/rf6ef-65y09,iapx.bsycxq,2022,Text,Pt accelerated coarsening of A15 precipitates in Cr-Si alloys,OpenAlex,0,1,0,1,0,2024-06-04T12:00:20Z,2024-06-04T12:00:20Z,1,,,,,9,
10.60692/9n4vw-zq478,iapx.bsycxq,2020,Text,Total Cost of Ownership of Digital vs. Analog Radio-Over-Fiber Architectures for 5G Fronthauling,OpenAlex,0,1,0,1,0,2024-06-04T18:42:32Z,2024-06-08T18:42:00Z,1,,,,,13,
10.60692/qsfyz-rpv24,iapx.bsycxq,2020,Text,Total Cost of Ownership of Digital vs. Analog Radio-Over-Fiber Architectures for 5G Fronthauling,OpenAlex,0,1,0,0,1,2024-06-04T18:42:32Z,2024-06-08T18:42:00Z,1,,,,,13,
10.60692/k5sn9-yx410,iapx.bsycxq,2020,Text,Expanding Puck and Schürmann Inter Fiber Fracture Criterion for Fiber Reinforced Thermoplastic 3D-Printed Composite Materials,OpenAlex,0,1,0,0,1,2024-06-04T19:59:49Z,2024-06-08T19:55:58Z,1,,,,,15,
10.60692/ynzwr-q7t70,iapx.bsycxq,2020,Text,Expanding Puck and Schürmann Inter Fiber Fracture Criterion for Fiber Reinforced Thermoplastic 3D-Printed Composite Materials,OpenAlex,0,1,0,1,0,2024-06-04T19:59:49Z,2024-06-08T19:55:58Z,1,,,,,15,
10.60692/7hbna-9dy55,iapx.bsycxq,2021,Text,Mechanism based failure of 3D-printed continuous carbon fiber reinforced thermoplastic composites,OpenAlex,0,1,0,0,1,2024-06-04T20:07:02Z,2024-06-08T20:04:38Z,1,,,,,11,
10.60692/wjcn3-dk792,iapx.bsycxq,2021,Text,Mechanism based failure of 3D-printed continuous carbon fiber reinforced thermoplastic composites,OpenAlex,0,1,0,1,0,2024-06-04T20:07:02Z,2024-06-08T20:04:38Z,1,,,,,11,
10.60692/429kq-yzg86,iapx.bsycxq,2018,Text,Street Network Studies: from Networks to Models and their Representations,OpenAlex,0,1,0,0,0,2024-06-05T07:22:24Z,2024-06-05T07:22:25Z,1,,,,,10,
10.60692/zy0cb-5wn12,iapx.bsycxq,2018,Text,Street Network Studies: from Networks to Models and their Representations,OpenAlex,0,1,0,1,0,2024-06-05T07:22:24Z,2024-06-05T07:22:25Z,1,,,,,10,
10.60692/fk1nr-rtp73,iapx.bsycxq,2007,Text,Emerging Signal Processing Techniques for Power Quality Applications,OpenAlex,0,1,0,1,0,2024-06-05T07:32:34Z,2024-06-09T07:32:32Z,1,,,,,8,
10.60692/j3a7d-myr77,iapx.bsycxq,2007,Text,Emerging Signal Processing Techniques for Power Quality Applications,OpenAlex,0,1,0,0,1,2024-06-05T07:32:34Z,2024-06-09T07:32:32Z,1,,,,,8,
10.60692/68ydf-je365,iapx.bsycxq,2023,Text,Roadmap for optical tweezers,OpenAlex,0,1,0,1,0,2024-06-05T09:02:18Z,2024-06-09T09:02:18Z,1,,,,,4,
10.60692/wwn74-zbt70,iapx.bsycxq,2023,Text,Roadmap for optical tweezers,OpenAlex,0,1,0,0,1,2024-06-05T09:02:18Z,2024-06-09T09:02:18Z,1,,,,,4,
10.60692/pm1g5-2rc48,iapx.bsycxq,2024,Text,The persistent shadow of the supermassive black hole of M 87,OpenAlex,0,1,0,0,1,2024-06-05T09:03:33Z,2024-06-09T09:03:28Z,1,,,,,11,
10.60692/vr6p5-dxj78,iapx.bsycxq,2024,Text,The persistent shadow of the supermassive black hole of M 87,OpenAlex,0,1,0,1,0,2024-06-05T09:03:33Z,2024-06-09T09:03:28Z,1,,,,,11,
10.60692/dyfsf-wbg30,iapx.bsycxq,2021,Text,Masses and compositions of three small planets orbiting the nearby M dwarf L231-32 (TOI-270) and the M dwarf radius valley,OpenAlex,0,1,0,0,1,2024-06-05T09:30:50Z,2024-06-09T09:30:03Z,1,,,,,20,
10.60692/g9yrr-qzb58,iapx.bsycxq,2021,Text,Masses and compositions of three small planets orbiting the nearby M dwarf L231-32 (TOI-270) and the M dwarf radius valley,OpenAlex,0,1,0,1,0,2024-06-05T09:30:50Z,2024-06-09T09:30:03Z,1,,,,,20,
10.60692/p2pnv-sga05,iapx.bsycxq,2021,Text,New high-sensitivity searches for neutrons converting into antineutrons and/or sterile neutrons at the HIBEAM/NNBAR experiment at the European Spallation Source,OpenAlex,0,1,0,0,1,2024-06-05T09:31:21Z,2024-06-09T09:31:19Z,1,,,,,20,
10.60692/py8kn-m5697,iapx.bsycxq,2021,Text,New high-sensitivity searches for neutrons converting into antineutrons and/or sterile neutrons at the HIBEAM/NNBAR experiment at the European Spallation Source,OpenAlex,0,1,0,1,0,2024-06-05T09:31:21Z,2024-06-09T09:31:19Z,1,,,,,20,
10.60692/b04s0-xc296,iapx.bsycxq,2023,Text,The Event Horizon Telescope Image of the Quasar NRAO 530,OpenAlex,0,1,0,0,1,2024-06-05T09:56:16Z,2024-06-09T09:56:15Z,1,,,,,10,
10.60692/t83e4-nxt90,iapx.bsycxq,2023,Text,The Event Horizon Telescope Image of the Quasar NRAO 530,OpenAlex,0,1,0,1,0,2024-06-05T09:56:16Z,2024-06-09T09:56:15Z,1,,,,,10,
10.60692/47zk5-h5t25,iapx.bsycxq,2023,Text,First M87 Event Horizon Telescope Results. IX. Detection of Near-horizon Circular Polarization,OpenAlex,0,1,0,0,1,2024-06-05T09:57:10Z,2024-06-09T09:57:07Z,1,,,,,12,
10.60692/8f12m-xr394,iapx.bsycxq,2023,Text,First M87 Event Horizon Telescope Results. IX. Detection of Near-horizon Circular Polarization,OpenAlex,0,1,0,1,0,2024-06-05T09:57:10Z,2024-06-09T09:57:07Z,1,,,,,12,
10.60692/k3pqw-dze26,iapx.bsycxq,2024,Text,Ordered magnetic fields around the 3C 84 central black hole,OpenAlex,0,1,0,0,1,2024-06-05T10:17:04Z,2024-06-09T10:16:57Z,1,,,,,10,
10.60692/rfe3m-0c624,iapx.bsycxq,2024,Text,Ordered magnetic fields around the 3C 84 central black hole,OpenAlex,0,1,0,1,0,2024-06-05T10:17:04Z,2024-06-09T10:16:57Z,1,,,,,10,
10.60692/px1vb-e4j17,iapx.bsycxq,2022,Text,The HD 93963 A transiting system: A 1.04 d super-Earth and a 3.65 d sub-Neptune discovered by TESS and CHEOPS,OpenAlex,0,1,0,0,1,2024-06-05T11:33:03Z,2024-06-09T11:31:35Z,1,,,,,20,
10.60692/v03zq-hky30,iapx.bsycxq,2022,Text,The HD 93963 A transiting system: A 1.04 d super-Earth and a 3.65 d sub-Neptune discovered by TESS and CHEOPS,OpenAlex,0,1,0,1,0,2024-06-05T11:33:03Z,2024-06-09T11:31:35Z,1,,,,,20,
10.60692/gesf4-93791,iapx.bsycxq,2024,Text,"The EBLM Project– XI. Mass, radius, and effective temperature measurements for 23 M-dwarf companions to solar-type stars observed with CHEOPS",OpenAlex,0,1,0,1,0,2024-06-05T11:35:23Z,2024-06-09T11:35:22Z,1,,,,,20,
10.60692/r9fkt-prd94,iapx.bsycxq,2024,Text,"The EBLM Project– XI. Mass, radius, and effective temperature measurements for 23 M-dwarf companions to solar-type stars observed with CHEOPS",OpenAlex,0,1,0,0,1,2024-06-05T11:35:23Z,2024-06-09T11:35:22Z,1,,,,,20,
10.60692/4c775-kdh89,iapx.bsycxq,2023,Text,A Search for Pulsars around Sgr A* in the First Event Horizon Telescope Data Set,OpenAlex,0,1,0,0,1,2024-06-05T11:47:29Z,2024-06-09T11:47:27Z,1,,,,,15,
10.60692/spq3c-thj78,iapx.bsycxq,2023,Text,A Search for Pulsars around Sgr A* in the First Event Horizon Telescope Data Set,OpenAlex,0,1,0,1,0,2024-06-05T11:47:29Z,2024-06-09T11:47:27Z,1,,,,,15,
10.60692/jahcv-dq321,iapx.bsycxq,2023,Text,"TOI-1055 b: Neptunian planet characterised with HARPS, TESS, and CHEOPS",OpenAlex,0,1,0,0,1,2024-06-05T12:19:13Z,2024-06-09T12:19:11Z,1,,,,,10,
10.60692/shjfb-6pb47,iapx.bsycxq,2023,Text,"TOI-1055 b: Neptunian planet characterised with HARPS, TESS, and CHEOPS",OpenAlex,0,1,0,1,0,2024-06-05T12:19:13Z,2024-06-09T12:19:11Z,1,,,,,10,
10.60692/qar20-saq37,iapx.bsycxq,2023,Text,Comparison of Polarized Radiative Transfer Codes Used by the EHT Collaboration,OpenAlex,0,1,0,1,0,2024-06-05T12:19:57Z,2024-06-09T12:19:55Z,1,,,,,11,
10.60692/tztc6-j0d46,iapx.bsycxq,2023,Text,Comparison of Polarized Radiative Transfer Codes Used by the EHT Collaboration,OpenAlex,0,1,0,0,1,2024-06-05T12:19:57Z,2024-06-09T12:19:55Z,1,,,,,11,
10.60692/b9tcf-7q664,iapx.bsycxq,2023,Text,Polarimetric Geometric Modeling for mm-VLBI Observations of Black Holes,OpenAlex,0,1,0,1,0,2024-06-05T12:22:38Z,2024-06-09T12:22:19Z,1,,,,,9,
10.60692/tkdxk-szz07,iapx.bsycxq,2023,Text,Polarimetric Geometric Modeling for mm-VLBI Observations of Black Holes,OpenAlex,0,1,0,0,1,2024-06-05T12:22:38Z,2024-06-09T12:22:19Z,1,,,,,9,
10.60692/fnwv1-b3z64,iapx.bsycxq,2022,Text,A stellar occultation by the transneptunian object (50000) Quaoar observed by CHEOPS,OpenAlex,0,1,0,0,1,2024-06-05T12:29:55Z,2024-06-09T12:29:54Z,1,,,,,12,
10.60692/pv0g0-v6j37,iapx.bsycxq,2022,Text,A stellar occultation by the transneptunian object (50000) Quaoar observed by CHEOPS,OpenAlex,0,1,0,1,0,2024-06-05T12:29:55Z,2024-06-09T12:29:54Z,1,,,,,12,
10.60692/14b2t-fmz24,iapx.bsycxq,2023,Text,On the identification of the first two young asteroid families in g-type non-linear secular resonances,OpenAlex,0,1,0,0,1,2024-06-05T12:49:15Z,2024-06-09T12:49:14Z,1,,,,,15,
10.60692/911qj-yxa73,iapx.bsycxq,2023,Text,On the identification of the first two young asteroid families in g-type non-linear secular resonances,OpenAlex,0,1,0,1,0,2024-06-05T12:49:15Z,2024-06-09T12:49:14Z,1,,,,,15,
10.5878/f7tx-5e29,snd.snd,2024,Dataset,"Data for: ""A Thermodynamic Landscape of Hydrogen Cyanide-Derived Molecules and Polymers""",Chalmers University of Technology,1,1,1,1,0,2024-06-05T13:04:49Z,2025-09-22T09:46:30Z,1,1,OPEN,,,11,
10.5878/sv6v-2s04,snd.snd,2024,Dataset,"Data for: ""A Thermodynamic Landscape of Hydrogen Cyanide-Derived Molecules and Polymers""",Chalmers University of Technology,1,1,1,0,1,2024-06-05T13:04:50Z,2025-09-22T09:54:30Z,1,1,OPEN,,,11,
10.5281/zenodo.11493754,cern.zenodo,2024,Software,Story of Your Lazy Function's Life: A Bidirectional Demand Semantics for Mechanized Cost Analysis of Lazy Programs (Artifact),Zenodo,0,1,0,1,0,2024-06-05T21:43:44Z,2024-07-05T19:26:30Z,1,,,,,18,
10.5281/zenodo.11493753,cern.zenodo,2024,Software,Story of Your Lazy Function's Life: A Bidirectional Demand Semantics for Mechanized Cost Analysis of Lazy Programs (Artifact),Zenodo,0,1,0,0,1,2024-06-05T21:43:45Z,2024-07-05T19:26:30Z,1,,,,,18,
10.5281/zenodo.11504042,cern.zenodo,2024,Dataset,"Data for the thesis ""Exploring Heuristics for Predicting Microbenchmark Stability and Code Coverage using Static Code Analysis""",Zenodo,0,1,0,0,1,2024-06-06T11:57:27Z,2024-06-10T11:59:12Z,1,1,,,,17,
10.5281/zenodo.11504043,cern.zenodo,2024,Dataset,"Data for the thesis ""Exploring Heuristics for Predicting Microbenchmark Stability and Code Coverage using Static Code Analysis""",Zenodo,0,1,0,1,0,2024-06-06T11:57:27Z,2024-06-10T11:59:12Z,1,1,,,,17,
10.60692/fzev3-j5s21,iapx.bsycxq,2023,Text,Unbounded Predicate Inner Product Functional Encryption from Pairings,OpenAlex,0,1,0,1,0,2024-06-06T13:32:31Z,2024-06-10T13:31:44Z,1,,,,,8,
10.60692/j7zs4-b3403,iapx.bsycxq,2023,Text,Unbounded Predicate Inner Product Functional Encryption from Pairings,OpenAlex,0,1,0,0,1,2024-06-06T13:32:31Z,2024-06-10T13:31:44Z,1,,,,,8,
10.60692/5fq5a-vjv70,iapx.bsycxq,2016,Text,Finding Trends in Human-Automation Interaction Research in Order to Formulate a Cognitive Automation Strategy for Final Assembly,OpenAlex,0,1,0,1,0,2024-06-06T14:34:00Z,2024-06-10T14:33:52Z,1,,,,,17,
10.60692/qaany-7n638,iapx.bsycxq,2016,Text,Finding Trends in Human-Automation Interaction Research in Order to Formulate a Cognitive Automation Strategy for Final Assembly,OpenAlex,0,1,0,0,1,2024-06-06T14:34:00Z,2024-06-10T14:33:52Z,1,,,,,17,
10.5281/zenodo.11517374,cern.zenodo,2024,Software,SysBioChalmers/GECKO: GECKO 3.2.1,Zenodo,0,1,0,1,0,2024-06-07T08:07:59Z,2025-05-09T12:10:25Z,1,,,,,3,
10.5281/zenodo.11518120,cern.zenodo,2024,Software,JuliaGraphs/Graphs.jl: v1.11.1,Zenodo,0,1,0,1,0,2024-06-07T09:48:08Z,2025-06-05T14:08:58Z,1,,,,,2,
