doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,clientName,clientType
10.60692/2405f-vmx24,iapx.bsycxq,2019,Text,Novel variants of CYP21A2 in Vietnamese patients with congenital adrenal hyperplasia,OpenAlex,0,1,0,0,1,2024-07-16T10:15:28Z,2024-07-16T10:15:29Z,1,,,,,Greater South Information System,repository
10.60692/6vbht-5t428,iapx.bsycxq,2017,Text,Assessment of WHO criteria for identifying ART treatment failure in Vietnam from 2007 to 2011,OpenAlex,0,1,0,0,1,2024-07-16T10:20:15Z,2024-07-16T10:20:45Z,1,,,,,Greater South Information System,repository
10.60692/k0sff-h0z23,iapx.bsycxq,2017,Text,Assessment of WHO criteria for identifying ART treatment failure in Vietnam from 2007 to 2011,OpenAlex,0,1,0,1,0,2024-07-16T10:20:15Z,2024-07-16T10:20:45Z,1,,,,,Greater South Information System,repository
10.60692/b6qvs-bda40,iapx.bsycxq,2023,Text,Targeted next‐generation sequencing determined a novel SGCG variant that is associated with limb‐girdle muscular dystrophy type 2C: A case report,OpenAlex,0,1,0,1,0,2024-07-16T10:22:03Z,2024-07-16T10:22:04Z,1,,,,,Greater South Information System,repository
10.60692/wx5j3-agp35,iapx.bsycxq,2023,Text,Targeted next‐generation sequencing determined a novel SGCG variant that is associated with limb‐girdle muscular dystrophy type 2C: A case report,OpenAlex,0,1,0,0,1,2024-07-16T10:22:03Z,2024-07-16T10:22:04Z,1,,,,,Greater South Information System,repository
10.60692/2zarv-ntx53,iapx.bsycxq,2014,Text,Improved knowledge and reported practice regarding sexually transmitted infections among healthcare providers in rural Vietnam: a cluster randomised controlled educational intervention,OpenAlex,0,1,0,0,1,2024-07-16T10:26:03Z,2024-07-16T10:26:04Z,1,,,,,Greater South Information System,repository
10.60692/a5p81-q4p67,iapx.bsycxq,2014,Text,Improved knowledge and reported practice regarding sexually transmitted infections among healthcare providers in rural Vietnam: a cluster randomised controlled educational intervention,OpenAlex,0,1,0,1,0,2024-07-16T10:26:03Z,2024-07-16T10:26:04Z,1,,,,,Greater South Information System,repository
10.60692/b99s4-hqc18,iapx.bsycxq,2021,Text,"Pandemic Communication: Information Seeking, Evaluation, and Self-Protective Behaviors in Vietnam and the Republic of Korea",OpenAlex,0,1,0,0,1,2024-07-16T10:33:00Z,2024-07-16T10:33:01Z,1,,,,,Greater South Information System,repository
10.60692/fbtwb-d7464,iapx.bsycxq,2021,Text,"Pandemic Communication: Information Seeking, Evaluation, and Self-Protective Behaviors in Vietnam and the Republic of Korea",OpenAlex,0,1,0,1,0,2024-07-16T10:33:00Z,2024-07-16T10:33:01Z,1,,,,,Greater South Information System,repository
10.60692/1az34-t1x41,iapx.bsycxq,2019,Text,Primary congenital glaucoma in Vietnam: analysis and identification of novel CYP1B1 variants,OpenAlex,0,1,0,1,0,2024-07-16T10:37:22Z,2024-07-16T10:37:23Z,1,,,,,Greater South Information System,repository
10.60692/8w3dy-p9580,iapx.bsycxq,2019,Text,Primary congenital glaucoma in Vietnam: analysis and identification of novel CYP1B1 variants,OpenAlex,0,1,0,0,1,2024-07-16T10:37:22Z,2024-07-16T10:37:23Z,1,,,,,Greater South Information System,repository
10.60692/83912-tx003,iapx.bsycxq,2021,Text,Reference data among general population and known-groups validity among hypertensive population of the EQ-5D-5L in Vietnam,OpenAlex,0,1,0,1,0,2024-07-16T10:38:41Z,2024-07-16T10:38:42Z,1,,,,,Greater South Information System,repository
10.60692/red7t-p9b85,iapx.bsycxq,2021,Text,Reference data among general population and known-groups validity among hypertensive population of the EQ-5D-5L in Vietnam,OpenAlex,0,1,0,0,1,2024-07-16T10:38:41Z,2024-07-16T10:38:42Z,1,,,,,Greater South Information System,repository
10.60692/cfr28-4s187,iapx.bsycxq,2021,Text,Microcephaly primary hereditary (MCPH): Report of novel ASPM variants and prenatal diagnosis in a Vietnamese family,OpenAlex,0,1,0,0,1,2024-07-16T10:39:07Z,2024-07-16T10:39:08Z,1,,,,,Greater South Information System,repository
10.60692/dh5b0-2q897,iapx.bsycxq,2021,Text,Microcephaly primary hereditary (MCPH): Report of novel ASPM variants and prenatal diagnosis in a Vietnamese family,OpenAlex,0,1,0,1,0,2024-07-16T10:39:07Z,2024-07-16T10:39:08Z,1,,,,,Greater South Information System,repository
10.60692/713r2-dkj14,iapx.bsycxq,2021,Text,Clinical characteristics of Vietnamese patients with idiopathic inflammatory myopathies and autoantibodies to aminoacyl‐transfer RNA synthetases,OpenAlex,0,1,0,0,1,2024-07-16T10:41:01Z,2024-07-16T10:41:11Z,1,,,,,Greater South Information System,repository
10.60692/pf8k5-r9771,iapx.bsycxq,2021,Text,Clinical characteristics of Vietnamese patients with idiopathic inflammatory myopathies and autoantibodies to aminoacyl‐transfer RNA synthetases,OpenAlex,0,1,0,1,0,2024-07-16T10:41:01Z,2024-07-16T10:41:11Z,1,,,,,Greater South Information System,repository
10.60692/k5egf-msq74,iapx.bsycxq,2023,Text,Pertussis seasonal variation in Vietnam: The evidence from a tertiary hospital,OpenAlex,0,1,0,1,0,2024-07-16T10:46:55Z,2024-07-16T10:46:56Z,1,,,,,Greater South Information System,repository
10.60692/x41ns-33f42,iapx.bsycxq,2023,Text,Pertussis seasonal variation in Vietnam: The evidence from a tertiary hospital,OpenAlex,0,1,0,0,1,2024-07-16T10:46:55Z,2024-07-16T10:46:56Z,1,,,,,Greater South Information System,repository
10.60692/dfv04-36880,iapx.bsycxq,2008,Text,"Successful reduction of mother-to-child transmission of HIV-1 by nevirapine and non-breastfeeding in Hanoi and Haiphong, Vietnam",OpenAlex,0,1,0,0,1,2024-07-16T10:50:26Z,2024-07-16T10:50:27Z,1,,,,,Greater South Information System,repository
10.60692/gwttb-en545,iapx.bsycxq,2008,Text,"Successful reduction of mother-to-child transmission of HIV-1 by nevirapine and non-breastfeeding in Hanoi and Haiphong, Vietnam",OpenAlex,0,1,0,1,0,2024-07-16T10:50:26Z,2024-07-16T10:50:27Z,1,,,,,Greater South Information System,repository
10.60692/1x098-hs815,iapx.bsycxq,2022,Text,Atherosclerosis in Vietnamese patients with systemic sclerosis and its relationship to disease and traditional risk factors,OpenAlex,0,1,0,0,1,2024-07-16T10:51:40Z,2024-07-16T10:51:41Z,1,,,,,Greater South Information System,repository
10.60692/fat0k-nwp61,iapx.bsycxq,2022,Text,Atherosclerosis in Vietnamese patients with systemic sclerosis and its relationship to disease and traditional risk factors,OpenAlex,0,1,0,1,0,2024-07-16T10:51:40Z,2024-07-16T10:51:41Z,1,,,,,Greater South Information System,repository
10.60692/0b2wc-z0j06,iapx.bsycxq,2022,Text,Fecal carriage and clonal dissemination of blaNDM-1 carrying Klebsiella pneumoniae sequence type 147 at an intensive care unit in Lao PDR,OpenAlex,0,1,0,1,0,2024-07-16T10:52:31Z,2024-07-16T10:52:32Z,1,,,,,Greater South Information System,repository
10.60692/ep5c5-yk221,iapx.bsycxq,2022,Text,Fecal carriage and clonal dissemination of blaNDM-1 carrying Klebsiella pneumoniae sequence type 147 at an intensive care unit in Lao PDR,OpenAlex,0,1,0,0,1,2024-07-16T10:52:31Z,2024-07-16T10:52:32Z,1,,,,,Greater South Information System,repository
10.60692/tmpz3-56527,iapx.bsycxq,2022,Text,Feasibility of combining short tandem repeats (STRs) haplotyping with preimplantation genetic diagnosis (PGD) in screening for beta thalassemia,OpenAlex,0,1,0,1,0,2024-07-16T10:53:03Z,2024-07-16T10:53:04Z,1,,,,,Greater South Information System,repository
10.60692/zxn2v-e5w70,iapx.bsycxq,2022,Text,Feasibility of combining short tandem repeats (STRs) haplotyping with preimplantation genetic diagnosis (PGD) in screening for beta thalassemia,OpenAlex,0,1,0,0,1,2024-07-16T10:53:03Z,2024-07-16T10:53:04Z,1,,,,,Greater South Information System,repository
10.60692/9wfr9-8q859,iapx.bsycxq,2022,Text,Molecular Characterization and Genotype-Phenotype Correlation of G6PD Mutations in Five Ethnicities of Northern Vietnam,OpenAlex,0,1,0,1,0,2024-07-16T10:56:53Z,2024-07-16T10:56:54Z,1,,,,,Greater South Information System,repository
10.60692/kcnpg-96328,iapx.bsycxq,2022,Text,Molecular Characterization and Genotype-Phenotype Correlation of G6PD Mutations in Five Ethnicities of Northern Vietnam,OpenAlex,0,1,0,0,1,2024-07-16T10:56:53Z,2024-07-16T10:56:54Z,1,,,,,Greater South Information System,repository
10.60692/zqbxe-m2271,iapx.bsycxq,2020,Text,Midwives Experiences and Views of Their Working Conditions in Vietnamese Maternity Care – A Qualitative Study,OpenAlex,0,1,0,1,0,2024-07-16T10:57:48Z,2024-07-16T10:57:50Z,1,,,,,Greater South Information System,repository
10.60692/0d9rg-dyh80,iapx.bsycxq,2020,Text,Midwives Experiences and Views of Their Working Conditions in Vietnamese Maternity Care – A Qualitative Study,OpenAlex,0,1,0,0,1,2024-07-16T10:57:49Z,2024-07-16T10:57:50Z,1,,,,,Greater South Information System,repository
10.60692/pf8qx-tj904,iapx.bsycxq,2022,Text,Highly sensitive detection of EGFR L858R mutation at the mRNA level,OpenAlex,0,1,0,1,0,2024-07-16T11:01:03Z,2024-07-16T11:01:04Z,1,,,,,Greater South Information System,repository
10.60692/qgtcy-cnr02,iapx.bsycxq,2022,Text,Highly sensitive detection of EGFR L858R mutation at the mRNA level,OpenAlex,0,1,0,0,1,2024-07-16T11:01:03Z,2024-07-16T11:01:04Z,1,,,,,Greater South Information System,repository
10.60692/r9yzb-tpr27,iapx.bsycxq,2022,Text,Global mapping of epidemic risk assessment toolkits: A scoping review for COVID-19 and future epidemics preparedness implications,OpenAlex,0,1,0,0,1,2024-07-16T11:02:14Z,2024-07-16T11:02:15Z,1,,,,,Greater South Information System,repository
10.60692/rc8vz-07h21,iapx.bsycxq,2022,Text,Global mapping of epidemic risk assessment toolkits: A scoping review for COVID-19 and future epidemics preparedness implications,OpenAlex,0,1,0,1,0,2024-07-16T11:02:14Z,2024-07-16T11:02:15Z,1,,,,,Greater South Information System,repository
10.60692/07wvh-49142,iapx.bsycxq,2021,Text,Circall: fast and accurate methodology for discovery of circular RNAs from paired-end RNA-sequencing data,OpenAlex,0,1,0,0,1,2024-07-16T12:10:37Z,2024-07-16T12:10:38Z,1,,,,,Greater South Information System,repository
10.60692/31pzk-e8087,iapx.bsycxq,2021,Text,Circall: fast and accurate methodology for discovery of circular RNAs from paired-end RNA-sequencing data,OpenAlex,0,1,0,1,0,2024-07-16T12:10:37Z,2024-07-16T12:10:38Z,1,,,,,Greater South Information System,repository
10.60692/xyba0-tm084,iapx.bsycxq,2022,Text,Evaluation of methods to detect circular RNAs from single-end RNA-sequencing data,OpenAlex,0,1,0,0,1,2024-07-16T12:11:01Z,2024-07-16T12:11:02Z,1,,,,,Greater South Information System,repository
10.60692/yfap4-69w85,iapx.bsycxq,2022,Text,Evaluation of methods to detect circular RNAs from single-end RNA-sequencing data,OpenAlex,0,1,0,1,0,2024-07-16T12:11:01Z,2024-07-16T12:11:02Z,1,,,,,Greater South Information System,repository
10.60692/hqh00-mcx19,iapx.bsycxq,2023,Text,"A qualitative assessment on the acceptability of providing cash transfers and social health insurance for tuberculosis-affected families in Ho Chi Minh City, Vietnam",OpenAlex,0,1,0,1,0,2024-07-16T12:14:57Z,2024-07-16T12:14:58Z,1,,,,,Greater South Information System,repository
10.60692/wadqq-g8s25,iapx.bsycxq,2023,Text,"A qualitative assessment on the acceptability of providing cash transfers and social health insurance for tuberculosis-affected families in Ho Chi Minh City, Vietnam",OpenAlex,0,1,0,0,1,2024-07-16T12:14:57Z,2024-07-16T12:14:58Z,1,,,,,Greater South Information System,repository
10.60692/dznp0-89848,iapx.bsycxq,2024,Text,CircNetVis: an interactive web application for visualizing interaction networks of circular RNAs,OpenAlex,0,1,0,0,1,2024-07-16T12:15:52Z,2024-07-16T12:15:53Z,1,,,,,Greater South Information System,repository
10.60692/rmnav-n6c83,iapx.bsycxq,2024,Text,CircNetVis: an interactive web application for visualizing interaction networks of circular RNAs,OpenAlex,0,1,0,1,0,2024-07-16T12:15:52Z,2024-07-16T12:15:53Z,1,,,,,Greater South Information System,repository
10.60692/c8za1-paz92,iapx.bsycxq,2020,Text,Evaluation of the expression levels of BRAFV600E mRNA in primary tumors of thyroid cancer using an ultrasensitive mutation assay,OpenAlex,0,1,0,1,0,2024-07-16T12:31:05Z,2024-07-16T12:31:06Z,1,,,,,Greater South Information System,repository
10.60692/y2n6v-w9167,iapx.bsycxq,2020,Text,Evaluation of the expression levels of BRAFV600E mRNA in primary tumors of thyroid cancer using an ultrasensitive mutation assay,OpenAlex,0,1,0,0,1,2024-07-16T12:31:05Z,2024-07-16T12:31:06Z,1,,,,,Greater South Information System,repository
10.5281/zenodo.12750613,cern.zenodo,2024,Software,AntonJMLarsson/clonal_mutations: v1.0 For Publication,Zenodo,0,1,0,0,1,2024-07-16T13:07:33Z,2024-07-17T12:31:31Z,1,,,,,Zenodo,repository
10.5281/zenodo.12750614,cern.zenodo,2024,Software,AntonJMLarsson/clonal_mutations: v1.0 For Publication,Zenodo,0,1,0,1,0,2024-07-16T13:07:33Z,2024-07-17T12:31:31Z,1,,,,,Zenodo,repository
10.60692/e5ban-7yx88,iapx.bsycxq,2010,Text,Differential White Blood Cell Count and Type 2 Diabetes: Systematic Review and Meta-Analysis of Cross-Sectional and Prospective Studies,OpenAlex,0,1,0,0,1,2024-07-16T14:31:29Z,2024-07-16T14:31:30Z,1,,,,,Greater South Information System,repository
10.60692/j4ewx-3fm38,iapx.bsycxq,2010,Text,Differential White Blood Cell Count and Type 2 Diabetes: Systematic Review and Meta-Analysis of Cross-Sectional and Prospective Studies,OpenAlex,0,1,0,1,0,2024-07-16T14:31:29Z,2024-07-16T14:31:30Z,1,,,,,Greater South Information System,repository
10.60692/ct4jk-7dq75,iapx.bsycxq,2013,Text,The 1.6 Å Crystal Structure of Pyranose Dehydrogenase from Agaricus meleagris Rationalizes Substrate Specificity and Reveals a Flavin Intermediate,OpenAlex,0,1,0,0,1,2024-07-16T14:36:11Z,2024-07-16T14:36:42Z,1,,,,,Greater South Information System,repository
10.60692/v78bq-p3834,iapx.bsycxq,2013,Text,The 1.6 Å Crystal Structure of Pyranose Dehydrogenase from Agaricus meleagris Rationalizes Substrate Specificity and Reveals a Flavin Intermediate,OpenAlex,0,1,0,1,0,2024-07-16T14:36:11Z,2024-07-16T14:36:42Z,1,,,,,Greater South Information System,repository
10.60692/9zq9b-8en43,iapx.bsycxq,2012,Text,Plasmodium falciparum Drug Resistance Phenotype as Assessed by Patient Antimalarial Drug Levels and Its Association With pfmdr1 Polymorphisms,OpenAlex,0,1,0,1,0,2024-07-16T14:37:02Z,2024-07-16T14:37:03Z,1,,,,,Greater South Information System,repository
10.60692/h25ar-qbr51,iapx.bsycxq,2012,Text,Plasmodium falciparum Drug Resistance Phenotype as Assessed by Patient Antimalarial Drug Levels and Its Association With pfmdr1 Polymorphisms,OpenAlex,0,1,0,0,1,2024-07-16T14:37:02Z,2024-07-16T14:37:03Z,1,,,,,Greater South Information System,repository
10.60692/7ymrq-gtj34,iapx.bsycxq,2011,Text,Novel Polymorphisms in Plasmodium falciparum ABC Transporter Genes Are Associated with Major ACT Antimalarial Drug Resistance,OpenAlex,0,1,0,1,0,2024-07-16T14:45:14Z,2024-07-16T14:45:15Z,1,,,,,Greater South Information System,repository
10.60692/rvd6s-9t724,iapx.bsycxq,2011,Text,Novel Polymorphisms in Plasmodium falciparum ABC Transporter Genes Are Associated with Major ACT Antimalarial Drug Resistance,OpenAlex,0,1,0,0,1,2024-07-16T14:45:14Z,2024-07-16T14:45:15Z,1,,,,,Greater South Information System,repository
10.60692/0q7e6-17t30,iapx.bsycxq,2012,Text,Cross-Protective Capacity of Japanese Encephalitis (JE) Vaccines Against Circulating Heterologous JE Virus Genotypes,OpenAlex,0,1,0,1,0,2024-07-16T14:57:09Z,2024-07-16T14:57:10Z,1,,,,,Greater South Information System,repository
10.60692/c6j3y-wxh23,iapx.bsycxq,2012,Text,Cross-Protective Capacity of Japanese Encephalitis (JE) Vaccines Against Circulating Heterologous JE Virus Genotypes,OpenAlex,0,1,0,0,1,2024-07-16T14:57:09Z,2024-07-16T14:57:10Z,1,,,,,Greater South Information System,repository
10.60692/4dp7k-4h993,iapx.bsycxq,2024,Text,On‐Chip Neural Induction Boosts Neural Stem Cell Commitment: Toward a Pipeline for iPSC‐Based Therapies,OpenAlex,0,1,0,1,0,2024-07-16T15:06:14Z,2024-07-16T15:06:15Z,1,,,,,Greater South Information System,repository
10.60692/bgbw5-p0e50,iapx.bsycxq,2024,Text,On‐Chip Neural Induction Boosts Neural Stem Cell Commitment: Toward a Pipeline for iPSC‐Based Therapies,OpenAlex,0,1,0,0,1,2024-07-16T15:06:14Z,2024-07-16T15:06:15Z,1,,,,,Greater South Information System,repository
10.60692/72998-2xv79,iapx.bsycxq,2017,Text,Effects of sevuparin on rosette formation and cytoadherence of Plasmodium falciparum infected erythrocytes,OpenAlex,0,1,0,1,0,2024-07-16T15:14:41Z,2024-07-16T15:14:42Z,1,,,,,Greater South Information System,repository
10.60692/kcgj4-m0n05,iapx.bsycxq,2017,Text,Effects of sevuparin on rosette formation and cytoadherence of Plasmodium falciparum infected erythrocytes,OpenAlex,0,1,0,0,1,2024-07-16T15:14:41Z,2024-07-16T15:14:42Z,1,,,,,Greater South Information System,repository
10.60692/9sm8a-pdt45,iapx.bsycxq,2018,Text,"A cluster randomised controlled trial of two rounds of mass drug administration in Zanzibar, a malaria pre-elimination setting—high coverage and safety, but no significant impact on transmission",OpenAlex,0,1,0,1,0,2024-07-16T15:15:00Z,2024-07-16T15:15:01Z,1,,,,,Greater South Information System,repository
10.60692/xcjax-08c72,iapx.bsycxq,2018,Text,"A cluster randomised controlled trial of two rounds of mass drug administration in Zanzibar, a malaria pre-elimination setting—high coverage and safety, but no significant impact on transmission",OpenAlex,0,1,0,0,1,2024-07-16T15:15:00Z,2024-07-16T15:15:01Z,1,,,,,Greater South Information System,repository
10.60692/2ywpv-hat64,iapx.bsycxq,2012,Text,Artemether–lumefantrine treatment failure despite adequate lumefantrine day 7 concentration in a traveller with Plasmodium falciparum malaria after returning from Tanzania,OpenAlex,0,1,0,1,0,2024-07-16T15:28:44Z,2024-07-16T15:28:46Z,1,,,,,Greater South Information System,repository
10.60692/9qvpk-byf23,iapx.bsycxq,2012,Text,Artemether–lumefantrine treatment failure despite adequate lumefantrine day 7 concentration in a traveller with Plasmodium falciparum malaria after returning from Tanzania,OpenAlex,0,1,0,0,1,2024-07-16T15:28:45Z,2024-07-16T15:28:46Z,1,,,,,Greater South Information System,repository
10.60692/6q802-vhv42,iapx.bsycxq,2023,Text,Predictive Power of XGBoost_BiLSTM Model: A Machine-Learning Approach for Accurate Sleep Apnea Detection Using Electronic Health Data,OpenAlex,0,1,0,0,1,2024-07-16T15:44:48Z,2024-07-16T15:44:49Z,1,,,,,Greater South Information System,repository
10.60692/xx06d-nhb16,iapx.bsycxq,2023,Text,Predictive Power of XGBoost_BiLSTM Model: A Machine-Learning Approach for Accurate Sleep Apnea Detection Using Electronic Health Data,OpenAlex,0,1,0,1,0,2024-07-16T15:44:48Z,2024-07-16T15:44:49Z,1,,,,,Greater South Information System,repository
10.60692/5g8gy-vmp04,iapx.bsycxq,2019,Text,An online mapping database of molecular markers of drug resistance in Plasmodium falciparum: the ACT Partner Drug Molecular Surveyor,OpenAlex,0,1,0,1,0,2024-07-16T15:45:44Z,2024-07-16T15:45:45Z,1,,,,,Greater South Information System,repository
10.60692/ydfm6-wca54,iapx.bsycxq,2019,Text,An online mapping database of molecular markers of drug resistance in Plasmodium falciparum: the ACT Partner Drug Molecular Surveyor,OpenAlex,0,1,0,0,1,2024-07-16T15:45:44Z,2024-07-16T15:45:45Z,1,,,,,Greater South Information System,repository
10.60692/2cj9m-nc298,iapx.bsycxq,2018,Text,"Antibodies in children with malaria to PfEMP1, RIFIN and SURFIN expressed at the Plasmodium falciparum parasitized red blood cell surface",OpenAlex,0,1,0,0,1,2024-07-16T16:11:21Z,2024-07-16T16:11:22Z,1,,,,,Greater South Information System,repository
10.60692/5jv0k-y3826,iapx.bsycxq,2018,Text,"Antibodies in children with malaria to PfEMP1, RIFIN and SURFIN expressed at the Plasmodium falciparum parasitized red blood cell surface",OpenAlex,0,1,0,1,0,2024-07-16T16:11:21Z,2024-07-16T16:11:22Z,1,,,,,Greater South Information System,repository
10.60692/tz7mq-dj797,iapx.bsycxq,2014,Text,Chloroquine Is Grossly Under Dosed in Young Children with Malaria: Implications for Drug Resistance,OpenAlex,0,1,0,1,0,2024-07-16T19:07:24Z,2024-07-16T19:07:26Z,1,,,,,Greater South Information System,repository
10.60692/hmxrw-g7840,iapx.bsycxq,2014,Text,Chloroquine Is Grossly Under Dosed in Young Children with Malaria: Implications for Drug Resistance,OpenAlex,0,1,0,0,1,2024-07-16T19:07:25Z,2024-07-16T19:07:26Z,1,,,,,Greater South Information System,repository
10.24433/co.4349082.v1,ocean.ocean,2024,Software,An evaluation of reproducibility and errors in sample size calculations performed using G*Power,Code Ocean,0,1,0,1,0,2024-07-16T19:44:52Z,2024-07-16T19:44:53Z,1,,,,,Code Ocean,repository
10.60692/qzrr8-8v252,iapx.bsycxq,2022,Text,Exome sequencing in a Swedish family with PMS2 mutation with varying penetrance of colorectal cancer: investigating the presence of genetic risk modifiers in colorectal cancer risk,OpenAlex,0,1,0,1,0,2024-07-17T03:31:55Z,2024-07-17T03:31:56Z,1,,,,,Greater South Information System,repository
10.60692/zdb6n-a7768,iapx.bsycxq,2022,Text,Exome sequencing in a Swedish family with PMS2 mutation with varying penetrance of colorectal cancer: investigating the presence of genetic risk modifiers in colorectal cancer risk,OpenAlex,0,1,0,0,1,2024-07-17T03:31:55Z,2024-07-17T03:31:56Z,1,,,,,Greater South Information System,repository
10.6084/m9.figshare.26315473,figshare.ars,2024,Text,Additional file 1 of Health care workers’ experiences of calling-for-help when taking care of critically ill patients in hospitals in Tanzania and Kenya,figshare,0,1,0,1,0,2024-07-17T03:41:53Z,2024-08-18T21:57:49Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26315473.v1,figshare.ars,2024,Text,Additional file 1 of Health care workers’ experiences of calling-for-help when taking care of critically ill patients in hospitals in Tanzania and Kenya,figshare,0,1,0,1,0,2024-07-17T03:41:53Z,2024-08-18T21:57:49Z,1,,,,,figshare Academic Research System,repository
10.60692/df5dx-p2s65,iapx.bsycxq,2014,Text,"Association of adiposity, measures of metabolic dysregulation, and elevated alanine aminotransferase in subjects with normal body mass index",OpenAlex,0,1,0,1,0,2024-07-17T04:06:18Z,2024-07-17T04:06:19Z,1,,,,,Greater South Information System,repository
10.60692/wvb5t-rb508,iapx.bsycxq,2014,Text,"Association of adiposity, measures of metabolic dysregulation, and elevated alanine aminotransferase in subjects with normal body mass index",OpenAlex,0,1,0,0,1,2024-07-17T04:06:18Z,2024-07-17T04:06:19Z,1,,,,,Greater South Information System,repository
10.60692/c3brp-wgv07,iapx.bsycxq,2023,Text,"""Because it eases my Childbirth Plan"": a qualitative study on factors contributing to preferences for caesarean section in Thailand",OpenAlex,0,1,0,1,0,2024-07-17T07:39:08Z,2024-07-17T07:39:09Z,1,,,,,Greater South Information System,repository
10.60692/eqags-3jp35,iapx.bsycxq,2023,Text,"""Because it eases my Childbirth Plan"": a qualitative study on factors contributing to preferences for caesarean section in Thailand",OpenAlex,0,1,0,0,1,2024-07-17T07:39:08Z,2024-07-17T07:39:09Z,1,,,,,Greater South Information System,repository
10.60692/v0pdj-nvz40,iapx.bsycxq,2022,Text,Cerebrospinal Fluid Profile of Lipid Mediators in Alzheimer's Disease,OpenAlex,0,1,0,1,0,2024-07-17T11:29:52Z,2024-07-17T11:29:54Z,1,,,,,Greater South Information System,repository
10.60692/j3avb-wtz34,iapx.bsycxq,2022,Text,Cerebrospinal Fluid Profile of Lipid Mediators in Alzheimer's Disease,OpenAlex,0,1,0,0,1,2024-07-17T11:29:53Z,2024-07-17T11:29:54Z,1,,,,,Greater South Information System,repository
10.60692/g30s5-t6p48,iapx.bsycxq,2024,Text,A systematic review on the direct approach to elicit the demand-side cost-effectiveness threshold: Implications for low- and middle-income countries,OpenAlex,0,1,0,1,0,2024-07-17T11:42:00Z,2024-07-17T11:42:01Z,1,,,,,Greater South Information System,repository
10.60692/my49j-s7302,iapx.bsycxq,2024,Text,A systematic review on the direct approach to elicit the demand-side cost-effectiveness threshold: Implications for low- and middle-income countries,OpenAlex,0,1,0,0,1,2024-07-17T11:42:00Z,2024-07-17T11:42:01Z,1,,,,,Greater South Information System,repository
10.60692/2jhvd-zds18,iapx.bsycxq,2023,Text,Whole-genome sequencing of antimicrobial-resistant Salmonella enterica isolates from a Cairina moschata carcass,OpenAlex,0,1,0,1,0,2024-07-17T12:11:42Z,2024-07-17T12:11:43Z,1,,,,,Greater South Information System,repository
10.60692/rddmc-10486,iapx.bsycxq,2023,Text,Whole-genome sequencing of antimicrobial-resistant Salmonella enterica isolates from a Cairina moschata carcass,OpenAlex,0,1,0,0,1,2024-07-17T12:11:42Z,2024-07-17T12:11:43Z,1,,,,,Greater South Information System,repository
10.5281/zenodo.7498776,cern.zenodo,2023,Dataset,Inferring clonal somatic mutations directed by X chromosome inactivation status in single cells,Zenodo,0,1,0,0,1,2024-07-17T12:20:01Z,2024-07-17T12:27:42Z,1,1,OPEN,,,Zenodo,repository
10.5281/zenodo.7498777,cern.zenodo,2023,Dataset,Inferring clonal somatic mutations directed by X chromosome inactivation status in single cells,Zenodo,0,1,0,1,0,2024-07-17T12:20:01Z,2024-09-04T08:55:19Z,1,1,OPEN,,,Zenodo,repository
10.60692/cpr2w-y0993,iapx.bsycxq,2014,Text,Common non-synonymous SNPs associated with breast cancer susceptibility: findings from the Breast Cancer Association Consortium,OpenAlex,0,1,0,0,1,2024-07-17T12:55:18Z,2024-07-17T12:56:49Z,1,,,,,Greater South Information System,repository
10.60692/yw904-zbr02,iapx.bsycxq,2014,Text,Common non-synonymous SNPs associated with breast cancer susceptibility: findings from the Breast Cancer Association Consortium,OpenAlex,0,1,0,1,0,2024-07-17T12:55:18Z,2024-07-17T12:56:49Z,1,,,,,Greater South Information System,repository
10.60692/3h85p-37j97,iapx.bsycxq,2018,Text,A fast detection of fusion genes from paired-end RNA-seq data,OpenAlex,0,1,0,1,0,2024-07-17T12:56:04Z,2024-07-17T12:56:36Z,1,,,,,Greater South Information System,repository
10.60692/65jd4-aqr65,iapx.bsycxq,2018,Text,A fast detection of fusion genes from paired-end RNA-seq data,OpenAlex,0,1,0,0,1,2024-07-17T12:56:05Z,2024-07-17T12:56:36Z,1,,,,,Greater South Information System,repository
10.60692/68vf5-5w824,iapx.bsycxq,2021,Text,Current use of inotropes in circulatory shock,OpenAlex,0,1,0,0,1,2024-07-18T06:55:09Z,2024-07-18T06:56:40Z,1,,,,,Greater South Information System,repository
10.60692/kfr17-6d531,iapx.bsycxq,2021,Text,Current use of inotropes in circulatory shock,OpenAlex,0,1,0,1,0,2024-07-18T06:55:09Z,2024-07-18T06:56:40Z,1,,,,,Greater South Information System,repository
10.60692/6sx59-z1z67,iapx.bsycxq,2019,Text,"Transethnic meta-analysis of rare coding variants in PLCG2, ABI3, and TREM2 supports their general contribution to Alzheimer's disease",OpenAlex,0,1,0,1,0,2024-07-18T07:19:46Z,2024-07-18T07:20:47Z,1,,,,,Greater South Information System,repository
